Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9909924,0.8524219,0.99151015,0.85628194,0.72878754
20.00,0.9666153,0.72662306,0.96842426,0.7332188,0.53113127
30.00,0.9283021,0.6193894,0.93216324,0.627842,0.3870819
40.00,0.882945,0.52798104,0.88902986,0.53760976,0.28210047
50.00,0.8184519,0.45006263,0.8273898,0.46034554,0.2055913
60.00,0.7574927,0.3836432,0.7685536,0.39418557,0.14983238
70.00,0.6846052,0.3270259,0.6978902,0.337534,0.10919597
80.00,0.6153812,0.278764,0.63015664,0.28902426,0.079580665
90.00,0.54572636,0.23762454,0.5613676,0.24748626,0.057997398
100.00,0.47688228,0.20255636,0.49405086,0.21191803,0.04226778
110.00,0.41031614,0.17266348,0.4288964,0.18146157,0.030804234
120.00,0.3389576,0.14718212,0.35827407,0.15538228,0.022449743
130.00,0.27646977,0.12546127,0.2951889,0.13305104,0.016361093
140.00,0.22338188,0.106945924,0.24146926,0.1139292,0.011923761
150.00,0.17829259,0.09116305,0.19530584,0.09755552,0.008689889
160.00,0.13511594,0.07770938,0.15080579,0.08353503,0.0063330824
170.00,0.09257856,0.066241175,0.106430545,0.07152954,0.0046154717
180.00,0.05408838,0.056465425,0.06542495,0.06124945,0.0033636983
190.00,0.02049346,0.048132364,0.027846405,0.052446797,0.0024514215
200.00,0.0061599985,0.04102908,0.011605373,0.044909246,0.0017865654
210.00,0.0030795466,0.034974083,0.0067977617,0.038454976,0.0013020267
220.00,0.0018955332,0.029812675,0.0048620068,0.032928303,9.489008E-4
230.00,0.001292298,0.025412977,0.0037498174,0.028195912,6.915471E-4
240.00,7.1080716E-4,0.021662578,0.0025900549,0.02414365,5.039909E-4
250.00,0.0,0.018465655,0.0015774177,0.020673772,3.673023E-4
260.00,0.0,0.015740529,0.0011148124,0.017702578,2.6768536E-4
270.00,0.0,0.013417571,8.2717417E-4,0.015158397,1.9508575E-4
280.00,0.0,0.011437431,5.365388E-4,0.012979862,1.4217607E-4
290.00,0.0,0.009749516,3.1215907E-4,0.011114421,1.0361615E-4
300.00,0.0,0.008310701,2.3397413E-4,0.009517078,7.551416E-5
310.00,0.0,0.0070842234,1.4592038E-4,0.008149303,5.503378E-5
320.00,0.0,0.006038747,6.857419E-5,0.0069781006,4.0107934E-5
330.00,0.0,0.00514756,3.5027384E-5,0.0059752217,2.9230163E-5
340.00,0.0,0.004387893,2.415094E-5,0.0051164743,2.1302578E-5
350.00,0.0,0.0037403358,1.6066824E-5,0.004381145,1.5525055E-5
360.00,0.0,0.0031883442,1.1897646E-5,0.0037514952,1.1314466E-5
370.00,0.0,0.0027178142,0.0,0.0032123376,8.245842E-6
