Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0030432874,0.0018247319,0.0021027206,0.0017687645
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],1.0607896E-4,1.0070985E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0016171148,0.0012672084,8.9342054E-4,8.654774E-4
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],6.718334E-4,6.0319994E-4,5.021071E-4,4.908384E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.0013130218,0.0010360954,8.557036E-4,8.2526036E-4
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],8.2741585E-4,6.3747045E-4,3.9367078E-4,3.8320236E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.0063293776,0.005641112,0.005987568,0.0057792393
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0012776621,0.0011567383,0.0011362234,0.0011219613
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0012045854,9.905156E-4,8.4863167E-4,8.304764E-4
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],6.6476146E-4,3.992827E-4,2.333737E-4,2.2007455E-4
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0021074354,0.0017671073,0.0016831195,0.0016460343
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0024916767,0.0017597536,0.0013130218,0.0012656508
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0046368293,0.0042462423,0.004141794,0.0040770634
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.004778268,0.0036542136,0.0029914265,0.002872327
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.004490676,0.0041978657,0.004144151,0.004087524
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.004584968,0.0041610366,0.004089933,0.0040092655
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.0050139986,0.004369954,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],2.0980061E-4,1.8074732E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0019094212,0.0016788393,0.0015534674,0.0015109474
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.0019329943,0.0015366828,0.0014379591,0.0013667302
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0026354727,0.002456894,0.0025011061,0.0024635035
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0017019779,0.0013368548,0.0011220797,0.0010349288
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.0066782595,0.0058491626,0.005709405,0.00557416
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.0050658593,0.0030745356,0.0026189715,0.0022210747
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.0062256563,0.004752227,0.003215371,0.0031618557
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.0062256563,0.004752227,0.0033025914,0.003231616
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.0059262775,0.005517992,0.0054972474,0.0054215086
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.0054595303,0.003641973,0.0038730605,0.0037161964
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.00257654,0.0016617846,0.001261161,0.0011054
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0025529668,0.0019910266,0.0019188505,0.0018184284
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.0056434004,0.005342665,0.0054595303,0.005386521
