Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9274157,0.6293568,0.9323205,0.6407364,0.33238843
20.00,0.7720104,0.39608997,0.78547007,0.4105431,0.110482074
30.00,0.5959395,0.2492819,0.6152216,0.26304993,0.036722966
40.00,0.4314111,0.15688725,0.45374218,0.16854566,0.012206289
50.00,0.29406744,0.09873806,0.3153485,0.10799334,0.004057229
60.00,0.19142461,0.062141467,0.21036951,0.06919526,0.001348576
70.00,0.11668415,0.03910915,0.1319219,0.044335924,4.4825108E-4
80.00,0.06803139,0.024613611,0.07929108,0.028407639,1.4899348E-4
90.00,0.03904851,0.015490743,0.046144105,0.01820181,4.952371E-5
100.00,0.023460118,0.009749204,0.028088104,0.011662561,1.6461108E-5
110.00,0.012141271,0.0061357277,0.015492752,0.0074726273,5.4714824E-6
120.00,0.006919798,0.0038615619,0.009107638,0.0047879843,1.8186574E-6
130.00,0.0028024183,0.0024303002,0.004010525,0.003067836,6.045007E-7
140.00,0.0013511246,0.0015295258,0.0018916412,0.001965674,2.0092905E-7
150.00,3.4985683E-4,9.6261746E-4,6.3734705E-4,0.001259479,6.678649E-8
160.00,0.0,6.058298E-4,1.946806E-4,8.06994E-4,2.2199057E-8
170.00,0.0,3.812831E-4,7.985203E-5,5.170704E-4,7.37871E-9
180.00,0.0,2.3996312E-4,0.0,3.3130584E-4,2.452598E-9
