Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.98635733,0.81903446,0.9873974,0.8251862,0.72878754
20.00,0.9483054,0.67081743,0.95197576,0.6809323,0.53113127
30.00,0.8886762,0.5494226,0.8962344,0.5618959,0.3870819
40.00,0.81858546,0.44999605,0.8301192,0.46366876,0.28210047
50.00,0.73837113,0.36856225,0.75378543,0.38261306,0.2055913
60.00,0.6528503,0.3018652,0.6718404,0.31572703,0.14983238
70.00,0.5621413,0.247238,0.5840123,0.2605336,0.10919597
80.00,0.47521988,0.20249644,0.49944732,0.21498872,0.079580665
90.00,0.39281863,0.16585156,0.41793638,0.17740573,0.057997398
100.00,0.31767967,0.13583815,0.34242138,0.14639276,0.04226778
110.00,0.25378937,0.11125612,0.27771974,0.12080129,0.030804234
120.00,0.19536252,0.0911226,0.21721505,0.09968356,0.022449743
130.00,0.14126503,0.07463255,0.16115485,0.0822575,0.016361093
140.00,0.098422594,0.061126627,0.11497629,0.067877755,0.011923761
150.00,0.05985056,0.050064813,0.07319469,0.056011785,0.008689889
160.00,0.034180496,0.041004807,0.043700002,0.046220154,0.0063330824
170.00,0.017462572,0.03358435,0.024290698,0.038140234,0.0046154717
180.00,0.007593113,0.02750674,0.012200271,0.031472795,0.0033636983
190.00,0.004807797,0.022528969,0.008064629,0.025970917,0.0024514215
200.00,0.0022184823,0.018452002,0.0040436927,0.021430843,0.0017865654
210.00,0.0017697277,0.015112825,0.002713643,0.017684435,0.0013020267
220.00,0.0013967647,0.012377924,0.0019608974,0.014592952,9.489008E-4
230.00,0.0011187013,0.010137946,0.001623578,0.012041903,6.915471E-4
240.00,0.0,0.0083033275,4.5082468E-4,0.009936812,5.039909E-4
250.00,0.0,0.0068007116,2.5496838E-4,0.008199721,3.673023E-4
260.00,0.0,0.005570017,1.7287258E-4,0.006766296,2.6768536E-4
270.00,0.0,0.0045620357,5.134345E-5,0.0055834544,1.9508575E-4
280.00,0.0,0.0037364645,4.2069176E-5,0.0046073897,1.4217607E-4
290.00,0.0,0.0030602932,3.5486744E-5,0.0038019542,1.0361615E-4
300.00,0.0,0.0025064857,2.7788463E-5,0.0031373203,7.551416E-5
310.00,0.0,0.002052898,1.9852514E-5,0.0025888735,5.503378E-5
320.00,0.0,0.0016813943,0.0,0.0021363026,4.0107934E-5
