Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.8546094,0.49759752,0.8767139,0.5327041,0.33238843
20.00,0.5940037,0.24760328,0.64400786,0.28377366,0.110482074
30.00,0.3620588,0.12320678,0.42057917,0.1511674,0.036722966
40.00,0.2048813,0.06130739,0.2558231,0.080527484,0.012206289
50.00,0.1018702,0.030506404,0.13902268,0.04289732,0.004057229
60.00,0.04676914,0.015179911,0.07124806,0.022851579,0.001348576
70.00,0.019595003,0.0075534857,0.033335224,0.012173129,4.4825108E-4
80.00,0.0065186825,0.0037585958,0.014050208,0.006484676,1.4899348E-4
90.00,0.002661053,0.0018702679,0.006197165,0.0034544135,4.952371E-5
100.00,9.6440583E-4,9.306407E-4,0.0022271103,0.0018401801,1.6461108E-5
110.00,0.0,4.630845E-4,3.875179E-4,9.802715E-4,5.4714824E-6
120.00,0.0,2.304297E-4,5.448068E-5,5.2219466E-4,1.8186574E-6
130.00,0.0,1.1466124E-4,2.5504247E-5,2.7817523E-4,6.045007E-7
140.00,0.0,5.705515E-5,0.0,1.4818508E-4,2.0092905E-7
