Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.95753646,0.7047468,0.95924014,0.71035886,0.33238843
20.00,0.8571922,0.49666798,0.8620823,0.5046097,0.110482074
30.00,0.7232623,0.35002515,0.73183304,0.358454,0.036722966
40.00,0.5928338,0.2466791,0.60355675,0.25463095,0.012206289
50.00,0.4719861,0.17384629,0.48418218,0.18087935,0.004057229
60.00,0.3540112,0.12251761,0.36607307,0.12848926,0.001348576
70.00,0.2623631,0.086343884,0.2741905,0.09127348,4.4825108E-4
80.00,0.18876573,0.060850576,0.19951966,0.06483693,1.4899348E-4
90.00,0.13179298,0.042884246,0.14079298,0.046057485,4.952371E-5
100.00,0.091108076,0.030222533,0.0989553,0.032717343,1.6461108E-5
110.00,0.06260661,0.021299232,0.06861784,0.023241054,5.4714824E-6
120.00,0.04063526,0.015010565,0.045260362,0.016509488,1.8186574E-6
130.00,0.027438993,0.010578646,0.03073414,0.011727661,6.045007E-7
140.00,0.016884023,0.007455267,0.01925959,0.008330848,2.0092905E-7
150.00,0.0130193075,0.0052540754,0.014481111,0.005917892,6.678649E-8
160.00,0.0073924027,0.0037027926,0.008444216,0.0042038267,2.2199057E-8
170.00,0.005476742,0.002609531,0.0061843484,0.0029862255,7.37871E-9
180.00,0.0047757425,0.0018390585,0.005407434,0.0021212918,2.452598E-9
190.00,0.001795049,0.0012960705,0.0019934827,0.0015068784,8.152152E-10
200.00,0.0015776148,9.134015E-4,0.0016182167,0.0010704244,2.709681E-10
210.00,0.0013601808,6.437167E-4,0.0015038762,7.603855E-4,9.006666E-11
220.00,0.0,4.536573E-4,0.0,5.4014655E-4,2.993712E-11
