Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.99187475,0.8603285,0.9922892,0.86354816,0.72878754
20.00,0.97093105,0.74016505,0.97232825,0.74571544,0.53113127
30.00,0.9346192,0.6367851,0.93759924,0.64396125,0.3870819
40.00,0.8904387,0.54784435,0.8950776,0.55609155,0.28210047
50.00,0.8374085,0.47132608,0.84420097,0.48021185,0.2055913
60.00,0.77805394,0.40549526,0.7865778,0.41468608,0.14983238
70.00,0.71238446,0.3488591,0.7228391,0.3581014,0.10919597
80.00,0.6503209,0.30013344,0.6623012,0.3092378,0.079580665
90.00,0.5805552,0.25821334,0.5941061,0.26704174,0.057997398
100.00,0.51690185,0.22214828,0.53190607,0.23060343,0.04226778
110.00,0.45832932,0.19112049,0.47372618,0.19913717,0.030804234
120.00,0.40328395,0.1644264,0.41927367,0.17196454,0.022449743
130.00,0.35199827,0.14146072,0.36794537,0.14849967,0.016361093
140.00,0.294447,0.12170268,0.31017125,0.12823662,0.011923761
150.00,0.2560455,0.104704276,0.27106944,0.1107385,0.008689889
160.00,0.2071861,0.090080075,0.22099063,0.09562803,0.0063330824
170.00,0.16459045,0.07749845,0.17807408,0.08257941,0.0046154717
180.00,0.13215464,0.06667412,0.14423604,0.0713113,0.0033636983
190.00,0.10296889,0.057361647,0.11341553,0.061580744,0.0024514215
200.00,0.0816226,0.049349856,0.091248274,0.053177938,0.0017865654
210.00,0.063369595,0.04245709,0.071267195,0.045921713,0.0013020267
220.00,0.043906026,0.03652704,0.050463937,0.03965561,9.489008E-4
230.00,0.026989795,0.031425253,0.031917945,0.03424453,6.915471E-4
240.00,0.011497468,0.027036041,0.014587447,0.029571803,5.039909E-4
250.00,0.004520764,0.023259874,0.006755227,0.025536677,3.673023E-4
260.00,0.0011978415,0.020011133,0.002818776,0.02205215,2.6768536E-4
270.00,0.0,0.017216148,0.0011650743,0.019043095,1.9508575E-4
280.00,0.0,0.014811542,8.792247E-4,0.016444629,1.4217607E-4
290.00,0.0,0.012742791,6.317032E-4,0.01420073,1.0361615E-4
300.00,0.0,0.010962985,5.1651185E-4,0.012263015,7.551416E-5
310.00,0.0,0.009431769,3.6967747E-4,0.010589704,5.503378E-5
320.00,0.0,0.008114419,2.7056353E-4,0.00914472,4.0107934E-5
330.00,0.0,0.006981066,1.3149569E-4,0.007896906,2.9230163E-5
340.00,0.0,0.00600601,8.726142E-5,0.006819359,2.1302578E-5
350.00,0.0,0.005167141,6.263885E-5,0.0058888453,1.5525055E-5
360.00,0.0,0.0044454387,4.4281078E-5,0.0050853016,1.1314466E-5
370.00,0.0,0.0038245374,3.6611695E-5,0.004391403,8.245842E-6
380.00,0.0,0.0032903585,3.0368657E-5,0.003792188,6.009467E-6
390.00,0.0,0.002830789,2.3874918E-5,0.003274737,4.379625E-6
400.00,0.0,0.0024354085,1.5027258E-5,0.0028278932,3.1918162E-6
410.00,0.0,0.002095251,0.0,0.002442022,2.3261557E-6
