Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.98378277,0.80015224,0.98529625,0.80818623,0.72878754
20.00,0.93674296,0.6402436,0.9418966,0.653165,0.53113127
30.00,0.8674052,0.5122924,0.8773653,0.527879,0.3870819
40.00,0.7814269,0.40991187,0.79660845,0.42662454,0.28210047
50.00,0.6831479,0.3279919,0.70414585,0.34479207,0.2055913
60.00,0.5755211,0.26244345,0.60250175,0.2786562,0.14983238
70.00,0.48446718,0.20999472,0.5142072,0.22520612,0.10919597
80.00,0.39079404,0.16802774,0.42130443,0.18200849,0.079580665
90.00,0.31145626,0.13444778,0.3418595,0.14709677,0.057997398
100.00,0.23819265,0.107578695,0.2672332,0.118881576,0.04226778
110.00,0.1768275,0.08607933,0.202614,0.096078455,0.030804234
120.00,0.13133763,0.06887657,0.15361036,0.07764929,0.022449743
130.00,0.09448916,0.05511174,0.113875866,0.062755086,0.016361093
140.00,0.0620674,0.044097785,0.077591635,0.050717797,0.011923761
150.00,0.040957432,0.03528494,0.052275125,0.04098943,0.008689889
160.00,0.017725628,0.028233323,0.02545171,0.03312709,0.0063330824
170.00,0.0035743231,0.022590958,0.006837393,0.02677286,0.0046154717
180.00,0.0019683721,0.018076206,0.0038285805,0.021637456,0.0033636983
190.00,0.0,0.014463716,0.001135501,0.017487096,0.0024514215
200.00,0.0,0.011573175,6.823779E-4,0.01413283,0.0017865654
210.00,0.0,0.0092603015,4.5451973E-4,0.011421959,0.0013020267
220.00,0.0,0.0074096513,2.921056E-4,0.00923107,9.489008E-4
230.00,0.0,0.005928849,1.3775165E-4,0.0074604237,6.915471E-4
240.00,0.0,0.0047439816,4.227385E-5,0.006029412,5.039909E-4
250.00,0.0,0.0037959076,3.3197168E-5,0.004872888,3.673023E-4
260.00,0.0,0.0030373042,2.6981528E-5,0.003938201,2.6768536E-4
270.00,0.0,0.0024303056,0.0,0.0031827998,1.9508575E-4
