Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.91568184,0.5987769,0.92112595,0.6112622,0.33238843
20.00,0.74373436,0.35853377,0.75761515,0.37364146,0.110482074
30.00,0.5467642,0.21468174,0.56827617,0.22839288,0.036722966
40.00,0.37601462,0.12854648,0.3976524,0.13960794,0.012206289
50.00,0.24400179,0.07697066,0.26345977,0.08533705,0.004057229
60.00,0.14785203,0.046088252,0.16371222,0.05216331,0.001348576
70.00,0.08660162,0.027596582,0.097966395,0.03188546,4.4825108E-4
80.00,0.042590395,0.016524196,0.049608,0.019490374,1.4899348E-4
90.00,0.022959873,0.009894307,0.027470764,0.011913729,4.952371E-5
100.00,0.010316231,0.0059244824,0.01292177,0.0072824117,1.6461108E-5
110.00,0.0044355732,0.003547443,0.0060375542,0.004451463,5.4714824E-6
120.00,0.00200638,0.002124127,0.0029906952,0.002721011,1.8186574E-6
130.00,0.0,0.0012718781,5.420113E-4,0.0016632511,6.045007E-7
140.00,0.0,7.615713E-4,1.8899888E-4,0.0010166825,2.0092905E-7
150.00,0.0,4.560113E-4,1.5406996E-4,6.2145956E-4,6.678649E-8
160.00,0.0,2.7304902E-4,0.0,3.7987472E-4,2.2199057E-8
