Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9789892,0.7814619,0.9814267,0.79337615,0.72878754
20.00,0.9228317,0.6106827,0.9312804,0.62944573,0.53113127
30.00,0.8437139,0.4772253,0.85958844,0.4993872,0.3870819
40.00,0.7457243,0.3729334,0.76972604,0.3962019,0.28210047
50.00,0.6367385,0.29143324,0.66829234,0.31433713,0.2055913
60.00,0.5253528,0.22774398,0.5626904,0.24938759,0.14983238
70.00,0.4243094,0.17797324,0.4649714,0.19785817,0.10919597
80.00,0.33612797,0.13907932,0.37825602,0.15697594,0.079580665
90.00,0.25188404,0.10868519,0.29332617,0.12454097,0.057997398
100.00,0.17993876,0.08493333,0.21832499,0.098807834,0.04226778
110.00,0.12273782,0.06637216,0.15627965,0.07839178,0.030804234
120.00,0.08413282,0.05186732,0.111522146,0.06219417,0.022449743
130.00,0.052387096,0.040532336,0.073769145,0.04934337,0.016361093
140.00,0.02625873,0.03167448,0.041966345,0.039147854,0.011923761
150.00,0.011247247,0.024752397,0.020431224,0.031058973,0.008689889
160.00,0.004677782,0.019343056,0.009400903,0.024641449,0.0063330824
170.00,0.0019353586,0.015115862,0.004496258,0.019549936,0.0046154717
180.00,0.0,0.01181247,0.0012761547,0.015510454,0.0033636983
190.00,0.0,0.009230996,6.4157986E-4,0.012305624,0.0024514215
200.00,0.0,0.007213671,4.522958E-4,0.009762988,0.0017865654
210.00,0.0,0.0056372094,2.0318583E-4,0.0077457223,0.0013020267
220.00,0.0,0.0044052643,1.1816135E-4,0.006145271,9.489008E-4
230.00,0.0,0.0034425464,6.157684E-5,0.0048755114,6.915471E-4
240.00,0.0,0.0026902189,2.4980822E-5,0.0038681147,5.039909E-4
250.00,0.0,0.0021023036,2.1196132E-5,0.00306887,3.673023E-4
260.00,0.0,0.0016428703,1.2204581E-5,0.002434768,2.6768536E-4
270.00,0.0,0.0012838405,0.0,0.001931687,1.9508575E-4
