Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.8837686,0.54226947,0.8993159,0.57104576,0.33238843
20.00,0.6635172,0.29405618,0.7004177,0.3260933,0.110482074
30.00,0.4489469,0.1594577,0.49616358,0.1862142,0.036722966
40.00,0.27636227,0.08646905,0.32381773,0.10633683,0.012206289
50.00,0.15324786,0.046889525,0.1944323,0.0607232,0.004057229
60.00,0.081492096,0.025426758,0.11135438,0.03467573,0.001348576
70.00,0.03969687,0.013788154,0.05953503,0.019801429,4.4825108E-4
80.00,0.016695976,0.0074768956,0.02827676,0.011307522,1.4899348E-4
90.00,0.0074259895,0.0040544923,0.013973823,0.0064571127,4.952371E-5
100.00,0.0033221887,0.0021986275,0.006378844,0.003687307,1.6461108E-5
110.00,7.7942305E-4,0.0011922485,0.0022568796,0.0021056212,5.4714824E-6
120.00,0.0,6.4652E-4,8.102393E-4,0.001202406,1.8186574E-6
130.00,0.0,3.5058806E-4,2.3352886E-4,6.866289E-4,6.045007E-7
140.00,0.0,1.901132E-4,7.5866454E-5,3.9209655E-4,2.0092905E-7
150.00,0.0,1.0309259E-4,0.0,2.2390508E-4,6.678649E-8
