Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9918838,0.8536039,0.9932101,0.8643514,0.72878754
20.00,0.9695163,0.7286396,0.97415996,0.7471033,0.53113127
30.00,0.9345409,0.6219696,0.94407105,0.64575976,0.3870819
40.00,0.88405454,0.5309157,0.9010771,0.55816334,0.28210047
50.00,0.8280807,0.4531917,0.8511847,0.48244923,0.2055913
60.00,0.7615558,0.38684618,0.7921946,0.41700566,0.14983238
70.00,0.68646276,0.33021343,0.7257593,0.36043942,0.10919597
80.00,0.60647184,0.28187147,0.6535468,0.3115463,0.079580665
90.00,0.5243118,0.24060658,0.57954794,0.26928547,0.057997398
100.00,0.4455717,0.2053827,0.5058377,0.23275727,0.04226778
110.00,0.37794015,0.17531548,0.4405842,0.20118406,0.030804234
120.00,0.31197906,0.14964998,0.37462455,0.17389372,0.022449743
130.00,0.23454894,0.1277418,0.2957254,0.15030529,0.016361093
140.00,0.17859906,0.1090409,0.24063393,0.12991658,0.011923761
150.00,0.12616822,0.093077734,0.18397252,0.11229357,0.008689889
160.00,0.08742869,0.079451516,0.137999,0.097061105,0.0063330824
170.00,0.041936934,0.067820124,0.08529318,0.08389489,0.0046154717
180.00,0.030060872,0.05789152,0.06670364,0.07251467,0.0033636983
190.00,0.022359032,0.04941643,0.052320834,0.06267815,0.0024514215
200.00,0.010425422,0.042182058,0.034363978,0.054175947,0.0017865654
210.00,0.0061479555,0.036006767,0.025228014,0.046827056,0.0013020267
220.00,0.0047102054,0.030735517,0.017429767,0.04047503,9.489008E-4
230.00,0.0,0.026235957,0.009285378,0.03498465,6.915471E-4
240.00,0.0,0.022395115,0.006829715,0.030239027,5.039909E-4
250.00,0.0,0.019116558,0.0046026646,0.026137145,3.673023E-4
260.00,0.0,0.016317967,0.0037441025,0.022591677,2.6768536E-4
270.00,0.0,0.013929081,0.003209277,0.019527147,1.9508575E-4
280.00,0.0,0.011889918,0.0025596905,0.016878316,1.4217607E-4
290.00,0.0,0.01014928,0.0015905864,0.014588796,1.0361615E-4
300.00,0.0,0.008663465,0.0011420568,0.012609846,7.551416E-5
310.00,0.0,0.0073951674,7.494968E-4,0.010899338,5.503378E-5
320.00,0.0,0.0063125435,2.7806667E-4,0.009420858,4.0107934E-5
330.00,0.0,0.0053884117,1.756106E-4,0.008142931,2.9230163E-5
340.00,0.0,0.0045995694,1.487654E-4,0.0070383535,2.1302578E-5
350.00,0.0,0.00392621,1.00163954E-4,0.0060836105,1.5525055E-5
360.00,0.0,0.0033514283,8.360102E-5,0.005258377,1.1314466E-5
370.00,0.0,0.0028607924,7.867675E-5,0.0045450856,8.245842E-6
380.00,0.0,0.0024419834,7.3752475E-5,0.003928551,6.009467E-6
390.00,0.0,0.0020844867,6.8828194E-5,0.0033956484,4.379625E-6
400.00,0.0,0.0017793259,6.390392E-5,0.0029350333,3.1918162E-6
410.00,0.0,0.0015188395,6.0581053E-5,0.0025369,2.3261557E-6
420.00,0.0,0.0012964873,5.7813217E-5,0.0021927732,1.6952735E-6
430.00,0.0,0.0011066867,5.5045377E-5,0.0018953264,1.2354942E-6
440.00,0.0,9.44672E-4,5.227754E-5,0.001638228,9.004128E-7
450.00,0.0,8.063757E-4,4.9509705E-5,0.0014160046,6.5620964E-7
460.00,0.0,6.8832544E-4,4.674187E-5,0.0012239255,4.782374E-7
470.00,0.0,5.8755727E-4,4.3974032E-5,0.0010579018,3.4853346E-7
480.00,0.0,5.015412E-4,4.1206193E-5,9.143988E-4,2.5400686E-7
490.00,0.0,4.281175E-4,3.8438357E-5,7.9036184E-4,1.8511703E-7
500.00,0.0,3.6544277E-4,3.567052E-5,6.8315037E-4,1.3491099E-7
510.00,0.0,3.1194338E-4,0.0,5.9048197E-4,9.832145E-8
