Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.005660513,0.0034152705,0.002536518,0.0020949328
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],3.6630916E-4,3.0674462E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0029028272,0.0016724925,0.0017900768,0.0014313954
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],4.423356E-4,4.038257E-4,3.9395512E-4,3.8924973E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.0011265734,6.7128503E-4,5.6674244E-4,4.9300643E-4
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],8.7775965E-4,5.0710153E-4,4.0086661E-4,3.4102448E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.010201365,0.0076147905,0.008535694,0.00758157
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0019075722,0.0015008901,8.155562E-4,7.888621E-4
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0010712815,9.5554953E-4,9.054056E-4,8.8271615E-4
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],5.529195E-5,3.0969404E-5,0.0,0.0
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.003545596,0.002260399,0.0023291733,0.0020658108
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0028959156,0.0019557863,0.001624201,0.0015453727
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0031239951,0.0030942138,0.0031170836,0.0030858496
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.005155974,0.0040094717,0.0044924705,0.0041327453
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.0031239951,0.0030922268,0.0031239951,0.0030926403
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.0031239951,0.0030728816,0.0031239951,0.0030925875
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.0031239951,0.0030894736,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],5.6674244E-4,3.8125305E-4,6.911493E-5,6.47825E-5
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0071672187,0.004020348,0.0042090993,0.003393062
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.0053978763,0.0029145337,0.0031723755,0.0025317455
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.002280793,0.0021827691,0.0022185894,0.002187419
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.004914072,0.0027089901,0.0023913768,0.0020290911
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.005308027,0.0051610586,0.005238912,0.0051461514
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.0012648033,5.92618E-4,2.4881377E-4,2.0734298E-4
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.008611721,0.0051913923,0.0050661247,0.0043631913
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.008611721,0.0051913923,0.0032276674,0.0029181722
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.004789665,0.004723246,0.004789665,0.0047396757
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.005038479,0.0040440313,0.0045408513,0.0042805825
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.004478648,0.0033460578,0.003614711,0.0032190422
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0023429962,0.0015495208,0.0017347848,0.0014143273
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.004789665,0.0046910215,0.004762019,0.004710463
