Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.8778445,0.5372267,0.89436966,0.56520265,0.33238843
20.00,0.638893,0.28861248,0.67681456,0.31945407,0.110482074
30.00,0.4324129,0.15505032,0.47965902,0.1805563,0.036722966
40.00,0.27125156,0.08329716,0.31699446,0.1020509,0.012206289
50.00,0.15715921,0.044749457,0.19029212,0.05767944,0.004057229
60.00,0.07914062,0.024040602,0.10583444,0.032600574,0.001348576
70.00,0.03551233,0.012915252,0.05134014,0.018425932,4.4825108E-4
80.00,0.013348904,0.006938418,0.022638537,0.010414386,1.4899348E-4
90.00,0.008617405,0.0037275031,0.011969172,0.005886239,4.952371E-5
100.00,0.004126237,0.002002514,0.0037891301,0.003326918,1.6461108E-5
110.00,0.0027262464,0.0010758039,0.0029928896,0.001880383,5.4714824E-6
120.00,0.0,5.7795056E-4,2.7317676E-4,0.0010627975,1.8186574E-6
130.00,0.0,3.1049043E-4,0.0,6.00696E-4,6.045007E-7
