Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9714533,0.7550986,0.9753385,0.771406,0.72878754
20.00,0.8945632,0.57017386,0.90851414,0.5950672,0.53113127
30.00,0.7925463,0.43053746,0.8196027,0.4590384,0.3870819
40.00,0.6916927,0.32509822,0.7272321,0.35410497,0.28210047
50.00,0.57568717,0.2454812,0.6192316,0.2731587,0.2055913
60.00,0.44708604,0.1853625,0.5029365,0.21071625,0.14983238
70.00,0.32323977,0.13996695,0.38271105,0.16254778,0.10919597
80.00,0.21929228,0.10568885,0.27882135,0.12539034,0.079580665
90.00,0.12753347,0.0798055,0.18656813,0.09672685,0.057997398
100.00,0.0801036,0.06026102,0.13019766,0.07461567,0.04226778
110.00,0.047215555,0.04550301,0.080833785,0.057558976,0.030804234
120.00,0.022306757,0.034359258,0.048710313,0.04440134,0.022449743
130.00,0.0053441687,0.025944624,0.017466942,0.03425146,0.016361093
140.00,0.0037025728,0.019590748,0.00954486,0.02642178,0.011923761
150.00,0.0,0.014792946,0.0036942577,0.02038192,0.008689889
160.00,0.0,0.011170133,0.0016054059,0.015722735,0.0063330824
170.00,0.0,0.008434551,6.5858575E-4,0.012128612,0.0046154717
180.00,0.0,0.0063689174,2.688645E-4,0.009356083,0.0033636983
190.00,0.0,0.0048091607,2.080572E-4,0.0072173392,0.0024514215
200.00,0.0,0.0036313902,8.200697E-5,0.0055674985,0.0017865654
210.00,0.0,0.0027420574,5.2367566E-5,0.0042948015,0.0013020267
220.00,0.0,0.0020705238,0.0,0.0033130357,9.489008E-4
