Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9864516,0.81482714,0.98799807,0.82428974,0.72878754
20.00,0.9444158,0.6639433,0.9509968,0.67945355,0.53113127
30.00,0.8869555,0.54099905,0.896889,0.5600666,0.3870819
40.00,0.8030426,0.44082072,0.8186329,0.4616571,0.28210047
50.00,0.7364922,0.3591927,0.7549006,0.3805392,0.2055913
60.00,0.65449053,0.29267997,0.67928445,0.31367457,0.14983238
70.00,0.5673504,0.23848358,0.59741896,0.25855872,0.10919597
80.00,0.4929357,0.1943229,0.5241471,0.21312729,0.079580665
90.00,0.42299265,0.15833957,0.4569752,0.17567863,0.057997398
100.00,0.3425251,0.1290194,0.37870947,0.1448101,0.04226778
110.00,0.26563695,0.105128504,0.3003816,0.11936547,0.030804234
120.00,0.18703741,0.08566156,0.2220649,0.09839173,0.022449743
130.00,0.11777622,0.06979936,0.1572629,0.08110329,0.016361093
140.00,0.09945782,0.056874417,0.13072798,0.06685261,0.011923761
150.00,0.051717237,0.04634282,0.078055725,0.055105917,0.008689889
160.00,0.02364064,0.03776139,0.04148418,0.04542324,0.0063330824
170.00,0.007945497,0.030769005,0.020632438,0.03744191,0.0046154717
180.00,0.0,0.025071422,0.010166671,0.030862981,0.0033636983
190.00,0.0,0.020428875,0.0042620157,0.025440037,0.0024514215
200.00,0.0,0.016646003,0.0033431894,0.020969963,0.0017865654
210.00,0.0,0.013563615,0.0014125666,0.017285325,0.0013020267
220.00,0.0,0.011052002,7.239757E-4,0.014248115,9.489008E-4
230.00,0.0,0.009005471,5.230255E-4,0.011744575,6.915471E-4
240.00,0.0,0.0073379027,4.2641917E-4,0.009680932,5.039909E-4
250.00,0.0,0.0059791226,3.2110952E-4,0.007979892,3.673023E-4
260.00,0.0,0.0048719514,1.9066637E-4,0.0065777437,2.6768536E-4
270.00,0.0,0.0039697983,1.169295E-4,0.0054219663,1.9508575E-4
280.00,0.0,0.0032346994,0.0,0.0044692713,1.4217607E-4
