Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.95548546,0.7054451,0.9581623,0.7140552,0.33364123
20.00,0.8544285,0.49765277,0.8621086,0.50987476,0.11131647
30.00,0.73131096,0.3510667,0.74375093,0.36407873,0.037139766
40.00,0.59441245,0.24765828,0.61195695,0.2599723,0.012391358
50.00,0.47007254,0.17470932,0.48740855,0.18563455,0.004134268
60.00,0.36417004,0.12324783,0.3839342,0.13255331,0.0013793623
70.00,0.2740183,0.08694457,0.29326838,0.09465038,4.6021215E-4
80.00,0.20927149,0.061334625,0.2270265,0.067585595,1.5354574E-4
90.00,0.1514808,0.043268207,0.1666864,0.04825984,5.1229195E-5
100.00,0.10590566,0.030523345,0.11760392,0.03446019,1.7092172E-5
110.00,0.07622112,0.021532545,0.08465312,0.024606476,5.702653E-6
120.00,0.049558762,0.015190028,0.055823408,0.017570382,1.9026403E-6
130.00,0.036585405,0.0107157305,0.039709922,0.012546222,6.347993E-7
140.00,0.023067843,0.007559359,0.026807394,0.0089586945,2.1179521E-7
150.00,0.014365482,0.005332713,0.017561462,0.006397002,7.066362E-8
160.00,0.009985561,0.003761936,0.011968347,0.004567812,2.3576296E-8
170.00,0.00824273,0.0026538393,0.009778362,0.00326167,7.866025E-9
180.00,0.0039726216,0.0018721379,0.004690718,0.0023290124,2.6244302E-9
190.00,0.0030585856,0.0013206905,0.0029891247,0.0016630433,8.756182E-10
200.00,0.002441403,9.316746E-4,0.0025235966,0.0011875046,2.9214234E-10
210.00,0.0018191956,6.572453E-4,0.0019013861,8.479438E-4,9.7470726E-11
220.00,0.0,4.6365045E-4,8.136959E-5,6.0547865E-4,3.2520254E-11
230.00,0.0,3.2707994E-4,5.958018E-5,4.3234517E-4,1.0850098E-11
240.00,0.0,2.3073693E-4,0.0,3.087183E-4,3.6200402E-12
