Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9972562,0.90736836,0.99731994,0.90864694,0.72878754
20.00,0.98855793,0.82331735,0.98886997,0.8256393,0.53113127
30.00,0.97598076,0.74705213,0.976606,0.75021464,0.3870819
40.00,0.9577121,0.6778515,0.9590086,0.68168026,0.28210047
50.00,0.9302833,0.615061,0.93212515,0.6194067,0.2055913
60.00,0.8954628,0.5580869,0.89825606,0.56282204,0.14983238
70.00,0.8591715,0.5063904,0.8630461,0.51140654,0.10919597
80.00,0.8290472,0.45948264,0.833258,0.46468797,0.079580665
90.00,0.79086524,0.41692,0.796185,0.42223734,0.057997398
100.00,0.75159985,0.37830004,0.75764203,0.38366467,0.04226778
110.00,0.71125543,0.3432575,0.71789914,0.34861574,0.030804234
120.00,0.6565127,0.311461,0.6642247,0.31676862,0.022449743
130.00,0.6158779,0.28260985,0.624235,0.28783086,0.016361093
140.00,0.5721118,0.25643125,0.5807755,0.26153663,0.011923761
150.00,0.51549435,0.2326776,0.52541775,0.23764446,0.008689889
160.00,0.47041762,0.2111243,0.48117542,0.21593492,0.0063330824
170.00,0.4255822,0.19156751,0.43689492,0.19620861,0.0046154717
180.00,0.39719862,0.1738223,0.4085965,0.17828436,0.0033636983
190.00,0.35043716,0.15772085,0.3613525,0.16199754,0.0024514215
200.00,0.2978183,0.14311092,0.30888218,0.14719857,0.0017865654
210.00,0.25775602,0.12985432,0.2693944,0.13375154,0.0013020267
220.00,0.18110554,0.1178257,0.19291821,0.121532924,9.489008E-4
230.00,0.11700542,0.10691132,0.12889883,0.110430524,6.915471E-4
240.00,0.07316191,0.097007945,0.08428273,0.10034236,5.039909E-4
250.00,0.021148166,0.08802194,0.031494882,0.09117578,3.673023E-4
260.00,0.009859805,0.07986833,0.019198822,0.0828466,2.6768536E-4
270.00,0.003173714,0.072469994,0.010063926,0.07527831,1.9508575E-4
280.00,0.0,0.065756984,0.007757262,0.06840141,1.4217607E-4
290.00,0.0,0.059665807,0.0070568393,0.062152732,1.0361615E-4
300.00,0.0,0.054138865,0.006482571,0.05647489,7.551416E-5
310.00,0.0,0.049123894,0.006120567,0.05131574,5.503378E-5
320.00,0.0,0.044573467,0.005441493,0.04662789,4.0107934E-5
330.00,0.0,0.040444557,0.0047289543,0.04236829,2.9230163E-5
340.00,0.0,0.03669811,0.0040426813,0.038497817,2.1302578E-5
350.00,0.0,0.033298705,0.0031013151,0.034980927,1.5525055E-5
360.00,0.0,0.03021419,0.0027057384,0.031785313,1.1314466E-5
370.00,0.0,0.027415402,0.0020418048,0.028881628,8.245842E-6
380.00,0.0,0.024875868,0.001258572,0.026243202,6.009467E-6
390.00,0.0,0.022571577,9.6015295E-4,0.023845807,4.379625E-6
400.00,0.0,0.020480735,6.931526E-4,0.021667419,3.1918162E-6
410.00,0.0,0.018583572,6.257017E-4,0.019688034,2.3261557E-6
420.00,0.0,0.016862145,5.720798E-4,0.017889474,1.6952735E-6
430.00,0.0,0.015300176,5.4190983E-4,0.016255217,1.2354942E-6
440.00,0.0,0.013882896,4.1980043E-4,0.014770253,9.004128E-7
450.00,0.0,0.012596901,4.0671192E-4,0.013420945,6.5620964E-7
460.00,0.0,0.01143003,3.9048496E-4,0.012194901,4.782374E-7
470.00,0.0,0.010371247,2.6641955E-4,0.01108086,3.4853346E-7
480.00,0.0,0.0094105415,0.0,0.01006859,2.5400686E-7
