Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9826861,0.8104807,0.9847789,0.81971925,0.72878754
20.00,0.9414649,0.65687895,0.9466105,0.6719396,0.53113127
30.00,0.88676304,0.53238773,0.8971521,0.5508018,0.3870819
40.00,0.8128298,0.43148994,0.82895094,0.45150283,0.28210047
50.00,0.7301012,0.34971428,0.7508049,0.37010556,0.2055913
60.00,0.6423749,0.28343666,0.66843146,0.30338264,0.14983238
70.00,0.55600166,0.22971995,0.5884412,0.24868858,0.10919597
80.00,0.43710345,0.18618359,0.47366044,0.20385481,0.079580665
90.00,0.35309386,0.1508982,0.39131343,0.16710371,0.057997398
100.00,0.2549769,0.12230007,0.29188335,0.13697812,0.04226778
110.00,0.18637377,0.09912185,0.2185981,0.1122836,0.030804234
120.00,0.10488492,0.08033635,0.13446979,0.09204102,0.022449743
130.00,0.082235254,0.065111056,0.10664321,0.0754478,0.016361093
140.00,0.045446146,0.052771255,0.06354177,0.06184601,0.011923761
150.00,0.02302313,0.042770084,0.037316628,0.050696366,0.008689889
160.00,0.011598226,0.034664325,0.019328592,0.041556783,0.0063330824
170.00,0.0,0.028094767,0.007472187,0.034064896,0.0046154717
180.00,0.0,0.022770267,0.003554933,0.02792365,0.0033636983
190.00,0.0,0.01845486,0.0018931145,0.022889553,0.0024514215
200.00,0.0,0.014957309,0.0010808643,0.018763006,0.0017865654
210.00,0.0,0.01212261,5.886538E-4,0.0153803965,0.0013020267
220.00,0.0,0.009825141,5.1738165E-4,0.012607607,9.489008E-4
230.00,0.0,0.007963087,4.8559878E-4,0.010334698,6.915471E-4
240.00,0.0,0.0064539285,2.703036E-4,0.00847155,5.039909E-4
250.00,0.0,0.0052307844,2.2904777E-4,0.0069442927,3.673023E-4
260.00,0.0,0.0042394497,1.18524076E-4,0.0056923702,2.6768536E-4
270.00,0.0,0.0034359922,0.0,0.0046661454,1.9508575E-4
