Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9211464,0.61178124,0.92652667,0.6240319,0.33238843
20.00,0.7557985,0.3742763,0.76925194,0.3894158,0.110482074
30.00,0.5590004,0.22897524,0.5793502,0.2430079,0.036722966
40.00,0.38526887,0.14008276,0.40706566,0.15164468,0.012206289
50.00,0.25951853,0.085700005,0.28226027,0.09463111,0.004057229
60.00,0.14953715,0.05242966,0.16893259,0.059052836,0.001348576
70.00,0.098495774,0.032075483,0.114022784,0.036850855,4.4825108E-4
80.00,0.05691323,0.019623179,0.06730416,0.022996107,1.4899348E-4
90.00,0.029837722,0.0120050935,0.03595973,0.014350305,4.952371E-5
100.00,0.012926613,0.0073444913,0.014213023,0.008955048,1.6461108E-5
110.00,0.008569357,0.004493222,0.009020862,0.005588236,5.4714824E-6
120.00,0.007158715,0.0027488691,0.008607986,0.0034872373,1.8186574E-6
130.00,0.005748073,0.0016817066,0.006906315,0.0021761474,6.045007E-7
140.00,0.0,0.0010288366,0.0015764424,0.0013579853,2.0092905E-7
150.00,0.0,6.2942295E-4,5.0936086E-4,8.474262E-4,6.678649E-8
160.00,0.0,3.850692E-4,0.0,5.2882096E-4,2.2199057E-8
