Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9380315,0.651926,0.9413102,0.6606936,0.33238843
20.00,0.8028143,0.4250075,0.81161433,0.43651605,0.110482074
30.00,0.63499767,0.27707344,0.64915043,0.28840336,0.036722966
40.00,0.4714147,0.18063138,0.48876363,0.19054626,0.012206289
50.00,0.34113067,0.11775829,0.35844794,0.1258927,0.004057229
60.00,0.23193143,0.076769695,0.24776542,0.0831765,0.001348576
70.00,0.15341085,0.050048158,0.16736573,0.054954182,4.4825108E-4
80.00,0.10263647,0.032627694,0.11386887,0.03630788,1.4899348E-4
90.00,0.06672442,0.021270843,0.07500383,0.023988383,4.952371E-5
100.00,0.039902054,0.013867016,0.045813527,0.015848972,1.6461108E-5
110.00,0.021728298,0.009040268,0.02576743,0.010471314,5.4714824E-6
120.00,0.012272454,0.0058935857,0.015263974,0.0069183307,1.8186574E-6
130.00,0.0055295806,0.0038421818,0.006723867,0.0045708967,6.045007E-7
140.00,0.0017711221,0.0025048181,0.0021580886,0.0030199625,2.0092905E-7
150.00,9.665191E-4,0.0016329561,9.07475E-4,0.00199527,6.678649E-8
160.00,0.0,0.0010645665,1.3063401E-4,0.0013182621,2.2199057E-8
170.00,0.0,6.940186E-4,4.044163E-5,8.709673E-4,7.37871E-9
180.00,0.0,4.5244876E-4,2.4396399E-5,5.7544257E-4,2.452598E-9
190.00,0.0,2.949631E-4,0.0,3.8019122E-4,8.152152E-10
