Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0035924958,0.0022803722,0.0026627693,0.002262321
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],1.875764E-4,1.7976861E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0017901312,0.0014536135,0.0012151689,0.0011792126
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],6.157399E-4,5.9549423E-4,6.075844E-4,6.0053566E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.0012722573,0.0010910643,0.0010642922,0.0010341502
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],6.850616E-4,5.6534045E-4,4.5263E-4,4.412183E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.0067160507,0.0060687196,0.006418375,0.0062010027
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0011947801,0.0011580371,0.0011621581,0.0011501536
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],9.990482E-4,9.1494294E-4,8.88949E-4,8.7668735E-4
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],8.3593826E-4,4.857946E-4,2.2835388E-4,2.1506743E-4
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0022916943,0.0019909209,0.0019287746,0.0018919839
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.002988989,0.0022622738,0.0017085763,0.0016452868
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0039024046,0.0038131631,0.0038534715,0.0038096204
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.005284761,0.0043189228,0.0042327023,0.0039990586
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.0038575493,0.0037970978,0.0038371605,0.0037976406
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.0041022142,0.0038882904,0.0039187158,0.003871068
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.0044814446,0.0041240137,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],2.2835388E-4,1.9293041E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0023691715,0.0020794165,0.0019491634,0.0019133927
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.002809568,0.0021547081,0.0019165414,0.001868639
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0024425709,0.0023872391,0.002393638,0.0023658455
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0015699329,0.0012865299,0.0010235147,9.3406433E-4
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.0070708147,0.0062416415,0.005814868,0.005728705
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.0060350667,0.0035924087,0.0032948202,0.0028081262
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.006238954,0.0050896667,0.0038004608,0.0037163012
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.006238954,0.0050896667,0.0040410478,0.003935725
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.004983008,0.0048990264,0.0049666967,0.0049146297
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.0055212704,0.0034284526,0.0046608658,0.0044532805
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.003714828,0.0024607615,0.0017208095,0.0015528187
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0036414287,0.0026402525,0.0024221821,0.0022882323
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.0049544633,0.0048455177,0.0049544633,0.0049046087
