Site Name,Data MRI (yr),Data Annual Rate,Catalog MRI (yr),Catalog Annual Rate,Catalog Occurences,Prob Filtered Catalog MRI (yr),Prob Filtered Catalog Annual Rate,Prob Filtered Catalog Occurences
SSanAndreasBurroFlats,205.44,0.0048677,295.61,0.003382811,830,315.59,0.0031686618,777.44
SSanAndreasIndio,277.37,0.0036053,247.58,0.0040390408,991,254.16,0.0039345296,965.35
SSAFMCreek1000Palms,261.33,0.0038266,2545.96,3.9277918E-4,96,3300.58,3.029766E-4,73.65
NSanAndreasFortRoss,306.28,0.003265,260.39,0.0038403778,942,263.06,0.003801401,932.43
NSanAndreasNorthCoast,263.87,0.0037898,255.39,0.003915577,961,258.67,0.0038658786,948.79
CalaverasfaultNorth,618.05,0.001618,375.28,0.002664696,653,442.09,0.0022620063,554.25
ElsinoreTemecula,1019.16,9.812E-4,953.03,0.0010492862,258,973.63,0.0010270834,252.52
ElsinoreWhittier,3196.93,3.128E-4,2212.60,4.5195632E-4,111,2262.96,4.418993E-4,108.49
SSAFCarrizoBidart,114.71,0.0087179,171.70,0.0058239573,1428,174.35,0.005735446,1406.29
SanJacintoHogLake,311.78,0.0032074,420.06,0.0023806214,584,424.84,0.0023538277,577.42
PuenteHills,3506.31,2.852E-4,6762.64,1.4787125E-4,36,7161.42,1.3963711E-4,33.92
SanGregorioNorth,1019.06,9.813E-4,513.72,0.0019465868,478,523.57,0.0019099697,468.97
SanJacintoSuperstition,508.26,0.0019675,1739.22,5.749714E-4,141,1784.53,5.6037185E-4,137.36
SSanAndreasWrightwood,106.04,0.0094304,201.73,0.0049570813,1215,203.79,0.0049069407,1202.7
SSanAndreasPitmanCanyon,173.48,0.0057643,203.07,0.004924415,1207,212.41,0.004707841,1153.92
SSanAndreasPlungeCreek,205.36,0.0048695,579.67,0.0017251187,422,642.85,0.0015555818,380.6
FrazierMountianSSAF,148.57,0.0067307,156.16,0.006403496,1570,160.86,0.0062164296,1524.13
NSanAndreasSantaCruzSeg,109.84,0.0091041,236.39,0.0042303666,1038,250.61,0.003990245,979.13
RodgersCreek,325.31,0.003074,521.02,0.001919313,470,534.43,0.0018711473,458.21
GreenValleyMasonRoad,293.31,0.0034094,4283.22,2.334693E-4,58,4504.15,2.2201761E-4,55.14
HaywardfaultNorth,318.34,0.0031413,519.37,0.0019254196,473,529.36,0.0018890827,464.06
HaywardfaultSouth,167.57,0.0059677,591.53,0.0016905247,415,614.26,0.001627975,399.66
Compton,2658.16,3.762E-4,8453.30,1.1829699E-4,29,8750.09,1.1428459E-4,28.01
SSanAndreasCoachella,178.45,0.0056037,251.65,0.0039737634,975,258.90,0.0038625286,947.69
ElsinoreGlenIvy,179.12,0.0055828,792.65,0.0012615932,310,822.66,0.0012155676,298.69
GarlockCentralallevents,1434.93,6.969E-4,861.86,0.0011602781,285,870.66,0.0011485508,282.12
NSanAndreasAlderCreek,869.64,0.0011499,259.56,0.0038526212,945,262.58,0.0038082984,934.12
SSanAndreasPallettCreek,149.30,0.006698,201.40,0.0049652476,1217,203.44,0.004915475,1204.79
GarlockWesternallevents,1230.16,8.129E-4,1117.37,8.949599E-4,219,1134.60,8.8136474E-4,215.68
ElsinoreFaultJulian,3250.98,3.076E-4,1646.56,6.0732645E-4,149,1662.97,6.0133386E-4,147.53
TOTAL,9.08,0.1101451,23.37,0.042782422,10492,24.13,0.041446507,10164.41
