Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9876482,0.82962734,0.9885094,0.83483595,0.72878754
20.00,0.954848,0.68828154,0.95767134,0.6969511,0.53113127
30.00,0.9020193,0.5710172,0.9077247,0.58183986,0.3870819
40.00,0.83896995,0.4737315,0.8477666,0.4857408,0.28210047
50.00,0.7663726,0.3930206,0.7786792,0.4055139,0.2055913
60.00,0.68589586,0.32606062,0.7009169,0.3385376,0.14983238
70.00,0.60033154,0.27050883,0.6188905,0.28262335,0.10919597
80.00,0.516825,0.22442152,0.5381439,0.23594415,0.079580665
90.00,0.44743416,0.18618622,0.4690482,0.19697466,0.057997398
100.00,0.37373874,0.15446518,0.39606225,0.16444153,0.04226778
110.00,0.3048797,0.12814854,0.32606834,0.1372817,0.030804234
120.00,0.24030478,0.10631553,0.2605909,0.11460771,0.022449743
130.00,0.18098165,0.088202275,0.19908749,0.095678635,0.016361093
140.00,0.14834596,0.07317502,0.16450231,0.07987596,0.011923761
150.00,0.10609364,0.060707998,0.12070744,0.06668333,0.008689889
160.00,0.07000963,0.050365012,0.08301529,0.05566964,0.0063330824
170.00,0.041779425,0.041784193,0.0523671,0.04647502,0.0046154717
180.00,0.028024685,0.03466531,0.036068555,0.038799018,0.0033636983
190.00,0.01104258,0.028759288,0.016188039,0.032390814,0.0024514215
200.00,0.005996538,0.023859492,0.009690807,0.027041016,0.0017865654
210.00,0.0022528437,0.019794486,0.0037317353,0.022574814,0.0013020267
220.00,0.001175354,0.016422048,0.0020356362,0.018846266,9.489008E-4
230.00,0.0,0.01362418,7.4266817E-4,0.01573354,6.915471E-4
240.00,0.0,0.011302993,5.8439316E-4,0.013134926,5.039909E-4
250.00,0.0,0.009377272,4.3900605E-4,0.010965508,3.673023E-4
260.00,0.0,0.007779641,2.5690833E-4,0.009154401,2.6768536E-4
270.00,0.0,0.006454203,1.8611955E-4,0.007642423,1.9508575E-4
280.00,0.0,0.0053545833,1.4586515E-4,0.0063801697,1.4217607E-4
290.00,0.0,0.0044423086,1.05356106E-4,0.005326395,1.0361615E-4
300.00,0.0,0.003685461,5.9600552E-5,0.004446666,7.551416E-5
310.00,0.0,0.003057559,3.2996395E-5,0.0037122369,5.503378E-5
320.00,0.0,0.0025366347,2.3131382E-5,0.0030991088,4.0107934E-5
330.00,0.0,0.0021044614,1.5420104E-5,0.0025872474,2.9230163E-5
340.00,0.0,0.0017459188,0.0,0.0021599273,2.1302578E-5
