Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9902012,0.8354847,0.99128306,0.8444824,0.72878754
20.00,0.9600435,0.69803464,0.9643209,0.71315056,0.53113127
30.00,0.9167653,0.58319724,0.9244895,0.6022431,0.3870819
40.00,0.85712284,0.48725235,0.87085533,0.5085837,0.28210047
50.00,0.7817694,0.4070919,0.8021964,0.42949003,0.2055913
60.00,0.7008777,0.34011903,0.72758156,0.3626968,0.14983238
70.00,0.6201368,0.28416422,0.6525708,0.30629107,0.10919597
80.00,0.52833474,0.23741485,0.566522,0.25865743,0.079580665
90.00,0.45549423,0.19835648,0.49607015,0.21843165,0.057997398
100.00,0.38914195,0.1657238,0.43228605,0.1844617,0.04226778
110.00,0.30379936,0.13845968,0.35139924,0.15577465,0.030804234
120.00,0.24503884,0.11568095,0.28903067,0.13154896,0.022449743
130.00,0.19158807,0.09664966,0.23341618,0.11109079,0.016361093
140.00,0.14310032,0.08074931,0.18311723,0.09381422,0.011923761
150.00,0.10640124,0.06746481,0.14398155,0.07922446,0.008689889
160.00,0.07528388,0.056365814,0.107121885,0.066903666,0.0063330824
170.00,0.048163623,0.047092773,0.07439515,0.056498967,0.0046154717
180.00,0.035763487,0.03934529,0.05629,0.047712386,0.0033636983
190.00,0.026837198,0.032872386,0.042722926,0.04029227,0.0024514215
200.00,0.013717963,0.027464377,0.02344701,0.034026116,0.0017865654
210.00,0.009258281,0.022946065,0.017140351,0.028734457,0.0013020267
220.00,0.0035547488,0.019171085,0.008020659,0.024265744,9.489008E-4
230.00,0.0028485884,0.016017148,0.0057179467,0.020491995,6.915471E-4
240.00,0.0021424282,0.013382082,0.0045013954,0.017305128,5.039909E-4
250.00,0.0,0.011180525,0.0016954567,0.014613877,3.673023E-4
260.00,0.0,0.009341157,0.0013486911,0.012341163,2.6768536E-4
270.00,0.0,0.0078043933,0.0011414193,0.010421895,1.9508575E-4
280.00,0.0,0.006520451,0.0011069507,0.008801107,1.4217607E-4
290.00,0.0,0.005447737,9.721631E-4,0.0074323807,1.0361615E-4
300.00,0.0,0.0045515005,1.7351493E-4,0.006276515,7.551416E-5
310.00,0.0,0.003802709,1.590463E-4,0.0053004064,5.503378E-5
320.00,0.0,0.003177105,7.9127414E-5,0.0044761,4.0107934E-5
330.00,0.0,0.0026544225,7.291E-5,0.0037799878,2.9230163E-5
340.00,0.0,0.0022177293,6.6692584E-5,0.0031921333,2.1302578E-5
350.00,0.0,0.001852879,6.047517E-5,0.0026957006,1.5525055E-5
360.00,0.0,0.001548052,0.0,0.0022764718,1.1314466E-5
