Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0030894827,0.0025867582,0.0024748212,0.0021320826
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],1.8601597E-4,1.8313756E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.002151315,0.0016569006,0.0016094425,0.0014951476
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],3.8820723E-4,3.7668928E-4,3.8820723E-4,3.8419172E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.0014719524,0.0012244512,0.0011403587,0.0010315068
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],6.71275E-4,5.965466E-4,5.014343E-4,4.94985E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.008896416,0.0068999776,0.006898766,0.0062497123
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0010352193,0.0010195489,0.0010352193,0.0010223525
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0010513946,9.951956E-4,0.001019044,9.926888E-4
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],1.2131476E-4,9.732469E-5,0.0,0.0
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0016175301,0.001512975,0.0015609165,0.0015089551
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0016822313,0.0015558315,0.0015690043,0.0015136579
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0034210763,0.003375765,0.003404901,0.003369219
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.0034534268,0.0030926312,0.0030975703,0.003007819
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.0034129887,0.003362325,0.003404901,0.0033661104
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.003518128,0.0034421124,0.0034857774,0.0034390718
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.0034210763,0.0033805438,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],2.7498012E-4,2.5292148E-4,8.896416E-5,8.04673E-5
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0022645423,0.002139211,0.0020461755,0.0019729447
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.002013825,0.0017953898,0.0017711956,0.0017233664
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0019733869,0.0019462709,0.0019652992,0.001945518
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0024748212,0.0019963968,0.0023211557,0.0021953743
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.0064539453,0.0061970954,0.006276017,0.006127883
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.0025799605,0.001548277,0.0017064944,0.0013718436
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.0050790445,0.0041974033,0.00457761,0.0042385054
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.0050790445,0.0041974033,0.004723188,0.0042325724
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.004415857,0.0043575983,0.004415857,0.004365977
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.0054753395,0.004328494,0.0049011162,0.0045795785
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.0027012753,0.0024182575,0.002660837,0.0026135428
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0020542634,0.0018179734,0.0018358967,0.0016346548
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.0043835067,0.0043063047,0.0043835067,0.004337702
