Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9427535,0.6657038,0.9467132,0.67642844,0.33364123
20.00,0.8125598,0.44316152,0.8237467,0.45755544,0.11131647
30.00,0.66060287,0.2950143,0.6769684,0.30950353,0.037139766
40.00,0.4965412,0.19639213,0.517368,0.209357,0.012391358
50.00,0.35553864,0.13073899,0.37715802,0.14161502,0.004134268
60.00,0.2517834,0.087033436,0.27060726,0.09579243,0.0013793623
70.00,0.17289269,0.057938486,0.19014432,0.06479672,4.6021215E-4
80.00,0.118188076,0.03856987,0.13344781,0.04383035,1.5354574E-4
90.00,0.07324381,0.025676107,0.083669916,0.029648095,5.1229195E-5
100.00,0.043680657,0.017092682,0.050491925,0.020054815,1.7092172E-5
110.00,0.021032218,0.011378663,0.027411884,0.013565647,5.702653E-6
120.00,0.015101434,0.007574819,0.018854847,0.00917619,1.9026403E-6
130.00,0.0052886168,0.0050425855,0.0076654362,0.006207036,6.347993E-7
140.00,0.0021570504,0.0033568682,0.002803271,0.0041986154,2.1179521E-7
150.00,0.0016951336,0.0022346799,0.0021153123,0.002840063,7.066362E-8
160.00,0.0,0.0014876348,0.0010949433,0.0019210995,2.3576296E-8
170.00,0.0,9.903242E-4,5.3489857E-5,0.0012994863,7.866025E-9
180.00,0.0,6.592625E-4,0.0,8.7900955E-4,2.6244302E-9
