Site Name,Data MRI (yr),Data Annual Rate,Catalog MRI (yr),Catalog Annual Rate,Catalog Occurences,Prob Filtered Catalog MRI (yr),Prob Filtered Catalog Annual Rate,Prob Filtered Catalog Occurences
SSanAndreasBurroFlats,205.44,0.0048677,222.49,0.004494573,90,249.52,0.004007683,80.25
SSanAndreasIndio,277.37,0.0036053,174.98,0.00571483,116,184.50,0.005420171,109.99
SSAFMCreek1000Palms,261.33,0.0038266,2362.58,4.2326638E-4,9,3461.94,2.888553E-4,6.08
NSanAndreasFortRoss,306.28,0.003265,198.08,0.0050484575,102,200.38,0.0049905055,100.83
NSanAndreasNorthCoast,263.87,0.0037898,204.14,0.0048985034,99,207.06,0.004829634,97.59
CalaverasfaultNorth,618.05,0.001618,419.81,0.002382052,48,580.52,0.0017225873,34.62
ElsinoreTemecula,1019.16,9.812E-4,619.32,0.0016146682,33,660.70,0.0015135561,30.92
ElsinoreWhittier,3196.93,3.128E-4,1236.13,8.0897554E-4,16,1353.22,7.389799E-4,14.57
SSAFCarrizoBidart,114.71,0.0087179,134.76,0.007420396,151,137.46,0.0072749914,148.04
SanJacintoHogLake,311.78,0.0032074,352.97,0.0028330667,58,356.80,0.0028026586,57.32
PuenteHills,3506.31,2.852E-4,3777.04,2.6475737E-4,5,4323.48,2.3129505E-4,4.3
SanGregorioNorth,1019.06,9.813E-4,387.47,0.0025808502,52,398.89,0.0025069565,50.49
SanJacintoSuperstition,508.26,0.0019675,1321.32,7.568179E-4,16,1422.66,7.029085E-4,14.93
SSanAndreasWrightwood,106.04,0.0094304,148.64,0.0067278254,137,150.26,0.006654943,135.49
SSanAndreasPitmanCanyon,173.48,0.0057643,145.44,0.0068758633,139,162.23,0.006164141,124.69
SSanAndreasPlungeCreek,205.36,0.0048695,438.67,0.0022796222,46,516.88,0.0019346831,38.73
FrazierMountianSSAF,148.57,0.0067307,121.77,0.008211904,167,126.93,0.007878646,160.21
NSanAndreasSantaCruzSeg,109.84,0.0091041,128.40,0.0077881217,157,147.17,0.006794714,136.96
RodgersCreek,325.31,0.003074,224.14,0.0044615776,91,290.06,0.0034475313,70.29
GreenValleyMasonRoad,293.31,0.0034094,2514.01,3.9777093E-4,8,3163.88,3.160675E-4,6.2
HaywardfaultNorth,318.34,0.0031413,376.01,0.0026595332,54,384.36,0.0026017488,52.75
HaywardfaultSouth,167.57,0.0059677,377.56,0.0026485587,54,403.53,0.0024781225,50.5
Compton,2658.16,3.762E-4,6214.31,1.60919E-4,3,6214.54,1.6091288E-4,2.88
SSanAndreasCoachella,178.45,0.0056037,179.67,0.0055657476,113,190.19,0.005257816,106.74
ElsinoreGlenIvy,179.12,0.0055828,545.67,0.0018326166,37,592.17,0.0016887066,34.12
GarlockCentralallevents,1434.93,6.969E-4,638.61,0.0015659055,32,646.63,0.0015464887,31.59
NSanAndreasAlderCreek,869.64,0.0011499,200.71,0.0049824184,101,203.19,0.004921445,99.69
SSanAndreasPallettCreek,149.30,0.006698,148.64,0.0067278254,137,150.26,0.0066550653,135.52
GarlockWesternallevents,1230.16,8.129E-4,878.87,0.0011378297,23,893.65,0.0011190022,22.59
ElsinoreFaultJulian,3250.98,3.076E-4,1207.65,8.2805415E-4,17,1232.96,8.1105786E-4,16.62
TOTAL,9.08,0.1101451,16.99,0.058856215,1194,18.33,0.054553982,1106.64
