Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9732365,0.7625465,0.9767486,0.77656424,0.72878754
20.00,0.9040322,0.58147717,0.9155681,0.6030521,0.53113127
30.00,0.81477636,0.44340336,0.8320531,0.4683087,0.3870819
40.00,0.72600466,0.3381157,0.74989974,0.36367178,0.28210047
50.00,0.58517873,0.25782892,0.6220265,0.28241453,0.2055913
60.00,0.46878433,0.19660655,0.5103794,0.21931303,0.14983238
70.00,0.3823178,0.14992164,0.42448887,0.17031065,0.10919597
80.00,0.29863393,0.114322215,0.33946612,0.13225716,0.079580665
90.00,0.23879188,0.08717601,0.27916425,0.102706194,0.057997398
100.00,0.15037593,0.06647576,0.19054806,0.07975796,0.04226778
110.00,0.076540984,0.050690856,0.120968066,0.06193718,0.030804234
120.00,0.04763781,0.038654137,0.076671645,0.0480982,0.022449743
130.00,0.011854114,0.029475575,0.03806243,0.037351344,0.016361093
140.00,0.0,0.022476496,0.016860455,0.02900572,0.011923761
150.00,0.0,0.017139373,0.008584693,0.022524804,0.008689889
160.00,0.0,0.01306957,0.0045987163,0.017491959,0.0063330824
170.00,0.0,0.009966155,7.262434E-4,0.013583629,0.0046154717
180.00,0.0,0.0075996565,3.1440583E-4,0.010548562,0.0033636983
190.00,0.0,0.0057950914,1.6594841E-4,0.008191636,0.0024514215
200.00,0.0,0.0044190264,1.2707956E-4,0.006361332,0.0017865654
210.00,0.0,0.0033697132,0.0,0.004939983,0.0013020267
