Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.89834094,0.5551249,0.91038185,0.57952887,0.33238843
20.00,0.6853671,0.30816364,0.7140717,0.3358537,0.110482074
30.00,0.4800225,0.17106931,0.5179784,0.1946369,0.036722966
40.00,0.33453605,0.09496483,0.37555772,0.1127977,0.012206289
50.00,0.18232933,0.052717343,0.21762757,0.065369524,0.004057229
60.00,0.10429531,0.029264709,0.12591164,0.037883524,0.001348576
70.00,0.062108494,0.016245568,0.075965986,0.021954594,4.4825108E-4
80.00,0.032823365,0.00901832,0.041502062,0.012723321,1.4899348E-4
90.00,0.020437319,0.0050062938,0.026298158,0.007373532,4.952371E-5
100.00,0.013341103,0.0027791183,0.015286768,0.0042731743,1.6461108E-5
110.00,0.0,0.0015427576,0.00563329,0.002476428,5.4714824E-6
120.00,0.0,8.5642317E-4,0.002479331,0.0014351613,1.8186574E-6
130.00,0.0,4.7542184E-4,0.0014762759,8.3171745E-4,6.045007E-7
140.00,0.0,2.6391848E-4,0.0,4.8200425E-4,2.0092905E-7
