Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9710233,0.7486435,0.975132,0.765817,0.72878754
20.00,0.89729625,0.56046706,0.910677,0.5864757,0.53113127
30.00,0.7901156,0.41959003,0.8158024,0.449133,0.3870819
40.00,0.6724516,0.31412333,0.7093729,0.34395367,0.28210047
50.00,0.5506578,0.23516639,0.59733486,0.26340556,0.2055913
60.00,0.43928775,0.17605579,0.49056306,0.20172046,0.14983238
70.00,0.33356696,0.13180302,0.3865181,0.15448095,0.10919597
80.00,0.25050595,0.09867347,0.30102816,0.11830413,0.079580665
90.00,0.17840593,0.073871255,0.22397436,0.09059931,0.057997398
100.00,0.11929731,0.05530323,0.15988125,0.069382496,0.04226778
110.00,0.07431924,0.041402403,0.10714736,0.053134292,0.030804234
120.00,0.04372944,0.03099564,0.06960335,0.04069114,0.022449743
130.00,0.024611041,0.023204684,0.042703245,0.031161968,0.016361093
140.00,0.009434404,0.017372036,0.021877578,0.023864364,0.011923761
150.00,0.0039466186,0.013005462,0.011754208,0.018275736,0.008689889
160.00,0.0018259516,0.009736454,0.0059045698,0.013995868,0.0063330824
170.00,8.04754E-4,0.007289133,0.0028636733,0.010718274,0.0046154717
180.00,0.0,0.005456962,0.0010878684,0.008208236,0.0033636983
190.00,0.0,0.004085319,2.137837E-4,0.0062860064,0.0024514215
200.00,0.0,0.0030584475,8.754236E-5,0.0048139305,0.0017865654
210.00,0.0,0.0022896868,6.183262E-5,0.0036865897,0.0013020267
220.00,0.0,0.0017141592,4.374449E-5,0.002823253,9.489008E-4
230.00,0.0,0.001283294,2.1331914E-5,0.002162095,6.915471E-4
240.00,0.0,9.607297E-4,1.840435E-5,0.0016557691,5.039909E-4
250.00,0.0,7.1924407E-4,9.9081335E-6,0.001268016,3.673023E-4
260.00,0.0,5.3845736E-4,0.0,9.710682E-4,2.6768536E-4
