Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0044866507,0.0029255988,0.0035542783,0.002696258
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],2.6907388E-4,2.4832558E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.002528043,0.001949734,0.0016770186,0.0015820677
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],9.135997E-4,8.55265E-4,8.6979696E-4,8.45341E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.0017083063,0.0014549353,0.0015330954,0.0014535054
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],0.0010762955,8.206155E-4,6.82071E-4,6.424366E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.009135997,0.008244431,0.008729258,0.008250265
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0016770186,0.0016149532,0.0016645036,0.0016363198
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0014016872,0.0012739651,0.0012890516,0.0012582022
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],0.0011013256,6.0374866E-4,3.128766E-4,2.742088E-4
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0032601743,0.0027943524,0.0028409197,0.0027161718
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.004255122,0.0031034523,0.0024341801,0.0022588354
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0054628258,0.0053379782,0.0054065078,0.0053273807
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.007264995,0.0057568536,0.0059196255,0.0053670355
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.005444053,0.0053312858,0.005387735,0.0053158733
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.00537522,0.0052554524,0.005362705,0.005271185
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.006169927,0.0057480787,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],3.2539168E-4,2.6513985E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0031850839,0.0028407804,0.0027658292,0.00267161
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.003610596,0.002828181,0.0027908594,0.0026269113
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0034291276,0.0033147812,0.003385325,0.0033344014
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0022401966,0.0017727785,0.0014392324,0.0012235963
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.008360063,0.0078322515,0.0078094,0.007645789
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.00788449,0.0044062557,0.0047181793,0.0035613077
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.008954529,0.006979266,0.00537522,0.0051457016
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.008954529,0.006979266,0.005775702,0.005469121
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.007177389,0.0070211105,0.0071273292,0.0070386464
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.007264995,0.004356931,0.0066893017,0.006102711
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.0050060255,0.0032249135,0.002340317,0.0019663384
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0048183,0.0035248748,0.0030661908,0.0027909218
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.007133587,0.006925909,0.007102299,0.0070175095
