Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9869737,0.82595044,0.9878875,0.8316031,0.72878754
20.00,0.95078915,0.6821942,0.9542245,0.6915637,0.53113127
30.00,0.9004415,0.5634586,0.90668863,0.5751065,0.3870819
40.00,0.8368692,0.4653889,0.84644365,0.47826034,0.28210047
50.00,0.76042116,0.38438818,0.77287346,0.39772278,0.2055913
60.00,0.6738226,0.3174856,0.6894732,0.3307475,0.14983238
70.00,0.59372807,0.2622274,0.6125346,0.27505064,0.10919597
80.00,0.50915414,0.21658683,0.5302178,0.22873296,0.079580665
90.00,0.42599925,0.17888999,0.4491294,0.19021504,0.057997398
100.00,0.3581884,0.14775427,0.38029644,0.15818341,0.04226778
110.00,0.2938301,0.12203771,0.315308,0.13154581,0.030804234
120.00,0.23308057,0.1007971,0.25320816,0.10939391,0.022449743
130.00,0.18525307,0.08325341,0.2036017,0.09097231,0.016361093
140.00,0.14138032,0.0687632,0.1563797,0.07565285,0.011923761
150.00,0.09888894,0.056794994,0.11138025,0.06291315,0.008689889
160.00,0.072360374,0.046909854,0.082575746,0.05231877,0.0063330824
170.00,0.05039531,0.038745213,0.058664028,0.04350845,0.0046154717
180.00,0.030326989,0.03200163,0.03484199,0.036181763,0.0033636983
190.00,0.016490981,0.02643176,0.018752914,0.030088864,0.0024514215
200.00,0.0074226866,0.021831324,0.009924642,0.025021993,0.0017865654
210.00,0.0033812155,0.018031593,0.005048295,0.020808367,0.0013020267
220.00,0.0018975335,0.014893202,0.0027526105,0.017304301,9.489008E-4
230.00,0.0,0.012301047,5.468009E-4,0.014390311,6.915471E-4
240.00,0.0,0.010160056,3.5831184E-4,0.011967027,5.039909E-4
250.00,0.0,0.0083917035,2.7427988E-4,0.009951817,3.673023E-4
260.00,0.0,0.0069311312,1.653333E-4,0.0082759615,2.6768536E-4
270.00,0.0,0.005724771,0.0,0.006882315,1.9508575E-4
