Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9636793,0.7177368,0.9655051,0.7249268,0.33238843
20.00,0.8551885,0.51514614,0.8617813,0.5255189,0.110482074
30.00,0.7342161,0.36973932,0.7444079,0.38096273,0.036722966
40.00,0.6016182,0.26537552,0.6149759,0.27617007,0.012206289
50.00,0.48434663,0.19046977,0.50114447,0.20020309,0.004057229
60.00,0.38739341,0.13670717,0.40539232,0.14513259,0.001348576
70.00,0.2971937,0.098119766,0.31579244,0.105210505,4.4825108E-4
80.00,0.20539664,0.07042416,0.22370867,0.07626992,1.4899348E-4
90.00,0.14699632,0.050546013,0.16195449,0.055290107,4.952371E-5
100.00,0.09934154,0.036278736,0.11083441,0.04008128,1.6461108E-5
110.00,0.06365486,0.026038583,0.073108636,0.029055994,5.4714824E-6
120.00,0.03988604,0.018688848,0.04877521,0.02106347,1.8186574E-6
130.00,0.028393993,0.013413674,0.033554535,0.015269473,6.045007E-7
140.00,0.02114139,0.0096274875,0.023954976,0.01106925,2.0092905E-7
150.00,0.01771075,0.0069100023,0.019540913,0.008024396,6.678649E-8
160.00,0.009479909,0.004959563,0.008950366,0.0058171,2.2199057E-8
170.00,0.0,0.0035596609,0.0034248577,0.004216972,7.37871E-9
180.00,0.0,0.0025548995,2.5697582E-4,0.0030569958,2.452598E-9
190.00,0.0,0.0018337454,6.561791E-5,0.0022160981,8.152152E-10
200.00,0.0,0.0013161466,0.0,0.001606509,2.709681E-10
