Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0045357132,0.0023204843,0.0026076287,0.0023009377
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],2.4385554E-4,2.2750489E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0017264972,0.001365383,0.0011087299,0.0010778084
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],6.4703E-4,6.1700423E-4,6.242702E-4,6.159708E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.0013558369,0.0011394704,0.0010794672,0.0010575227
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],9.299025E-4,7.279352E-4,5.26728E-4,5.1031157E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.007127085,0.006086219,0.0061289025,0.005992829
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0013590882,0.0012842219,0.0012875573,0.0012712596
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0013395798,0.001221916,0.0011607524,0.0011413146
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],8.616229E-4,4.5062322E-4,2.4710695E-4,2.3408307E-4
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0026238856,0.0021819358,0.0021264204,0.0020897514
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0030628256,0.0022107942,0.0016387092,0.0015745028
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0042853546,0.004143041,0.0041845613,0.0041367724
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.0055761635,0.00441462,0.004174807,0.003980356
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.004168304,0.0040977034,0.0041390415,0.004096275
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.004119533,0.0038843616,0.0041227844,0.00406117
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.004929133,0.0045592105,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],3.2514072E-4,2.5903198E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0025035837,0.002214704,0.0021166662,0.002077854
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.0026206342,0.0019936408,0.0022142082,0.0020893198
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0029165123,0.0027513567,0.0028059646,0.0027737361
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0017232458,0.0013977833,0.0011932665,0.0011242068
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.00609964,0.005857167,0.005894801,0.0058193337
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.0062492047,0.003616179,0.0033717093,0.002939218
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.007114079,0.0054763537,0.0042918576,0.0041423207
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.007114079,0.0054763537,0.00432112,0.0042085745
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.005634689,0.0055299583,0.005602175,0.0055423835
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.006219942,0.003978203,0.005130721,0.0049280217
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.0033652065,0.0025040682,0.0021296719,0.0018241035
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0026791596,0.0021529165,0.0024157956,0.0023355614
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.005611929,0.005482722,0.005589169,0.0055317497
