Site Name,Data MRI (yr),Data Annual Rate,Catalog MRI (yr),Catalog Annual Rate,Catalog Occurences,Prob Filtered Catalog MRI (yr),Prob Filtered Catalog Annual Rate,Prob Filtered Catalog Occurences
SSanAndreasBurroFlats,205.44,0.0048677,290.57,0.0034415394,1058,307.72,0.003249733,999.06
SSanAndreasIndio,277.37,0.0036053,231.32,0.0043229796,1329,237.51,0.0042104204,1294.41
SSAFMCreek1000Palms,261.33,0.0038266,24508.80,4.080168E-5,13,31133.47,3.2119773E-5,9.78
NSanAndreasFortRoss,306.28,0.003265,241.14,0.004146905,1275,243.75,0.004102542,1261.35
NSanAndreasNorthCoast,263.87,0.0037898,242.48,0.00412412,1268,246.27,0.0040605506,1248.45
CalaverasfaultNorth,618.05,0.001618,383.40,0.0026082562,802,434.69,0.0023004774,707.34
ElsinoreTemecula,1019.16,9.812E-4,925.57,0.0010804102,332,944.82,0.0010584014,325.21
ElsinoreWhittier,3196.93,3.128E-4,1942.64,5.147625E-4,158,2000.72,4.9982115E-4,153.41
SSAFCarrizoBidart,114.71,0.0087179,169.63,0.0058952635,1813,171.86,0.0058187083,1789.45
SanJacintoHogLake,311.78,0.0032074,355.56,0.0028124333,865,360.15,0.002776604,853.94
PuenteHills,3506.31,2.852E-4,8385.40,1.1925485E-4,37,8665.25,1.1540347E-4,35.79
SanGregorioNorth,1019.06,9.813E-4,472.26,0.0021174971,651,480.68,0.0020803823,639.59
SanJacintoSuperstition,508.26,0.0019675,1026.95,9.737616E-4,299,1087.57,9.1948005E-4,282.13
SSanAndreasWrightwood,106.04,0.0094304,178.63,0.0055982266,1722,180.53,0.005539252,1703.86
SSanAndreasPitmanCanyon,173.48,0.0057643,170.03,0.005881228,1809,181.66,0.0055047353,1693.01
SSanAndreasPlungeCreek,205.36,0.0048695,469.85,0.0021283524,655,549.30,0.0018204836,560.23
FrazierMountianSSAF,148.57,0.0067307,163.17,0.00612844,1885,166.92,0.0059910095,1842.74
NSanAndreasSantaCruzSeg,109.84,0.0091041,239.51,0.004175181,1284,251.12,0.003982094,1224.62
RodgersCreek,325.31,0.003074,453.34,0.0022058452,678,479.86,0.00208394,640.56
GreenValleyMasonRoad,293.31,0.0034094,4047.21,2.4708387E-4,76,4264.04,2.3451912E-4,71.94
HaywardfaultNorth,318.34,0.0031413,469.40,0.0021303587,655,478.36,0.0020904879,642.76
HaywardfaultSouth,167.57,0.0059677,622.83,0.0016055796,494,648.06,0.0015430613,474.79
Compton,2658.16,3.762E-4,7546.86,1.3250539E-4,41,8223.62,1.2160099E-4,37.64
SSanAndreasCoachella,178.45,0.0056037,235.22,0.0042513637,1307,241.41,0.004142294,1273.47
ElsinoreGlenIvy,179.12,0.0055828,871.26,0.0011477583,353,901.06,0.0011098094,341.34
GarlockCentralallevents,1434.93,6.969E-4,776.66,0.001287557,396,787.62,0.001269652,390.44
NSanAndreasAlderCreek,869.64,0.0011499,237.05,0.0042185155,1297,240.25,0.004162336,1279.73
SSanAndreasPallettCreek,149.30,0.006698,178.52,0.005601479,1723,180.48,0.0055407477,1704.3
GarlockWesternallevents,1230.16,8.129E-4,865.46,0.0011554532,356,880.95,0.0011351432,349.76
ElsinoreFaultJulian,3250.98,3.076E-4,1595.16,6.2689575E-4,192,1616.76,6.185225E-4,189.43
TOTAL,9.08,0.1101451,20.17,0.04957224,15242,20.81,0.048063807,14778.22
