Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.92016345,0.6091307,0.92406434,0.6183887,0.33238843
20.00,0.75007755,0.37104023,0.76012826,0.38240457,0.110482074
30.00,0.57261676,0.22601199,0.586535,0.23647466,0.036722966
40.00,0.40677705,0.13767084,0.4227259,0.14623326,0.012206289
50.00,0.27387843,0.08385954,0.28896096,0.09042899,0.004057229
60.00,0.1779185,0.05108142,0.19103996,0.05592027,0.001348576
70.00,0.115250684,0.031115262,0.12588355,0.03458046,4.4825108E-4
80.00,0.06710776,0.018953262,0.075208254,0.021384167,1.4899348E-4
90.00,0.04110867,0.011545014,0.046270955,0.013223727,4.952371E-5
100.00,0.023084335,0.007032422,0.026747655,0.008177403,1.6461108E-5
110.00,0.012485282,0.0042836643,0.0147857135,0.005056814,5.4714824E-6
120.00,0.0072531854,0.0026093114,0.008768642,0.0031270764,1.8186574E-6
130.00,0.0036596144,0.0015894118,0.0044242125,0.0019337487,6.045007E-7
140.00,0.0026338967,9.6815947E-4,0.0028529754,0.0011958084,2.0092905E-7
150.00,0.002057908,5.897357E-4,0.002229078,7.394744E-4,6.678649E-8
160.00,7.667484E-4,3.592261E-4,7.301308E-4,4.572826E-4,2.2199057E-8
170.00,0.0,2.1881565E-4,0.0,2.8277838E-4,7.37871E-9
