Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.0028755546,0.0024171758,0.0022377856,0.0019584438
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],5.4266304E-4,4.38445E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0018741455,0.0014691092,0.0013930216,0.001313633
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],4.6434053E-4,4.373391E-4,4.4196268E-4,4.3235434E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.001337077,0.0010997321,0.0010070036,9.3511934E-4
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],7.944139E-4,6.265353E-4,5.8741873E-4,5.7252584E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.0076979827,0.0059837294,0.0058014593,0.0053282008
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],9.566534E-4,9.457806E-4,9.566534E-4,9.464342E-4
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0010685427,9.7271084E-4,9.566534E-4,9.2682807E-4
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],8.3916966E-5,5.9860253E-5,0.0,0.0
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0013202935,0.0012634282,0.0012755379,0.0012519031
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0013314824,0.0012630157,0.0012643489,0.00123887
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.002830799,0.0027997266,0.002830799,0.0028018954
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.0030210107,0.0027072548,0.0027133152,0.002649494
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.0028028265,0.0027757585,0.0028028265,0.0027746814
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.0028643657,0.0028082272,0.0028475823,0.0028160275
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.0028419879,0.0028070086,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],6.209855E-4,4.2090256E-4,6.713357E-5,6.5025604E-5
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0019244957,0.0018253654,0.0017790396,0.001733145
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.0015888278,0.0014381856,0.0013594548,0.0013370392
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0016559614,0.0016346247,0.0016503669,0.0016337206
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0022489745,0.0017396618,0.0019468735,0.0018725876
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.0054546027,0.0052653896,0.005398658,0.0052909143
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.0027748542,0.0015528552,0.0015832334,0.0013057139
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.0044420045,0.0036357108,0.003882558,0.003656909
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.0044420045,0.0036357108,0.003988853,0.0036671988
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.003602835,0.0035566534,0.003602835,0.0035660167
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.004290954,0.0033964242,0.0039385026,0.0037410525
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.0023217027,0.0021234269,0.0022937304,0.0022642373
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0016895282,0.0015067293,0.0016168002,0.0014668767
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.0035860515,0.0035262676,0.003591646,0.0035534573
