Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9566861,0.7096347,0.9591932,0.7175556,0.33364123
20.00,0.85494274,0.5035814,0.86262214,0.5148861,0.11131647
30.00,0.72423804,0.35735884,0.7371598,0.3694594,0.037139766
40.00,0.5936074,0.25359422,0.60937995,0.26510766,0.012391358
50.00,0.47286278,0.17995925,0.4916472,0.19022948,0.004134268
60.00,0.36956656,0.12770534,0.38690698,0.13650024,0.0013793623
70.00,0.27104765,0.09062414,0.28856435,0.09794651,4.6021215E-4
80.00,0.19982323,0.06431003,0.21444854,0.070282064,1.5354574E-4
90.00,0.14313728,0.045636628,0.15548374,0.050431293,5.1229195E-5
100.00,0.097572364,0.032385334,0.108519234,0.036187254,1.7092172E-5
110.00,0.06027146,0.022981757,0.0695134,0.025966369,5.702653E-6
120.00,0.03994038,0.016308652,0.046036016,0.018632313,1.9026403E-6
130.00,0.024738517,0.011573185,0.029512957,0.013369721,6.347993E-7
140.00,0.017326366,0.008212734,0.02033392,0.009593518,2.1179521E-7
150.00,0.01170751,0.005828041,0.013990933,0.006883883,7.066362E-8
160.00,0.006670681,0.00413578,0.008014416,0.0049395687,2.3576296E-8
170.00,0.0043337326,0.002934893,0.0053650653,0.0035444153,7.866025E-9
180.00,0.0018326028,0.0020827018,0.0021731884,0.002543315,2.6244302E-9
190.00,0.0,0.0014779575,4.263796E-4,0.00182497,8.756182E-10
200.00,0.0,0.00104881,3.9409264E-4,0.0013095174,2.9214234E-10
210.00,0.0,7.442719E-4,1.6732683E-4,9.396516E-4,9.7470726E-11
220.00,0.0,5.281612E-4,0.0,6.742523E-4,3.2520254E-11
