Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.002681622,0.001704406,0.0022151151,0.002003217
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],7.933793E-5,7.843365E-5,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],7.4260304E-4,6.6276034E-4,7.172149E-4,7.016792E-4
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],4.2525132E-4,4.0434662E-4,4.2525132E-4,4.1709992E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],8.092469E-4,7.140456E-4,8.028999E-4,7.829647E-4
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],5.077628E-4,4.5076464E-4,3.9668966E-4,3.9007145E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.0047824904,0.004394826,0.0046460293,0.0045696986
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],9.901375E-4,9.301041E-4,9.615758E-4,9.483421E-4
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],9.996579E-4,9.400745E-4,8.885848E-4,8.707136E-4
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],9.742698E-4,7.1760465E-4,8.5684966E-4,8.32931E-4
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0015899321,0.0014461997,0.0015296354,0.0014976906
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0017486081,0.0015695348,0.0016216673,0.0015928053
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0031766908,0.0030629248,0.003129088,0.0030927754
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.0033766225,0.002948103,0.0032909375,0.0031867756
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.0031449557,0.0030551988,0.0031132204,0.0030783424
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.0036146361,0.0032837787,0.003589248,0.0035208338
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.0033480609,0.0031211122,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],8.8858484E-5,8.4989806E-5,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0011012105,9.999793E-4,0.0010250461,0.0010053937
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.0019612338,0.0016132097,0.0018120784,0.0017611298
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0019929688,0.0018600886,0.0018565076,0.001831884
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0015867586,0.0011538741,0.0013709594,0.0012974521
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.004227125,0.0041459836,0.0042080837,0.004163962
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.0030878324,0.0021045152,0.003195732,0.0029436497
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.0041858694,0.0032318344,0.0034273986,0.0033380603
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.0041858694,0.0032318344,0.003884385,0.003766036
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.0042049102,0.004080487,0.0041636545,0.004118739
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.004369933,0.0030719778,0.0039986316,0.003875537
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.0023896585,0.0020395909,0.0021579918,0.0021049338
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.002551508,0.0017859505,0.00201201,0.0019363009
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.004576212,0.0042251768,0.0043096365,0.004252718
