Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9922769,0.8617015,0.99263865,0.8644636,0.72878754
20.00,0.96931785,0.7425294,0.9705294,0.74729735,0.53113127
30.00,0.93773234,0.6398387,0.94008315,0.6460114,0.3870819
40.00,0.8910616,0.55134994,0.89505756,0.5584534,0.28210047
50.00,0.8453316,0.47509906,0.8508108,0.4827626,0.2055913
60.00,0.78256744,0.40939355,0.78986245,0.4173307,0.14983238
70.00,0.72226274,0.35277504,0.73119324,0.36076725,0.10919597
80.00,0.6585308,0.30398676,0.6685911,0.31187016,0.079580665
90.00,0.5888937,0.26194584,0.60081625,0.2696004,0.057997398
100.00,0.52497953,0.22571911,0.5371687,0.23305975,0.04226778
110.00,0.46447125,0.19450249,0.4773976,0.20147167,0.030804234
120.00,0.40641478,0.16760308,0.41963258,0.17416494,0.022449743
130.00,0.3570039,0.14442381,0.36940444,0.15055925,0.016361093
140.00,0.30549106,0.124450214,0.31764558,0.130153,0.011923761
150.00,0.25405967,0.10723893,0.26622948,0.11251253,0.008689889
160.00,0.2124843,0.09240795,0.22347562,0.09726299,0.0063330824
170.00,0.17612046,0.079628065,0.18615478,0.084080316,0.0046154717
180.00,0.14488152,0.06861562,0.154546,0.07268438,0.0033636983
190.00,0.11205529,0.05912618,0.12076684,0.062833,0.0024514215
200.00,0.0957494,0.050949115,0.10350388,0.054316845,0.0017865654
210.00,0.069790386,0.04390293,0.076330155,0.046954937,0.0013020267
220.00,0.044662658,0.037831217,0.050256826,0.040590834,9.489008E-4
230.00,0.029673066,0.032599214,0.034207683,0.0350893,6.915471E-4
240.00,0.015464922,0.028090792,0.018851532,0.030333424,5.039909E-4
250.00,0.010304836,0.024205877,0.012121538,0.026222141,3.673023E-4
260.00,0.0055809403,0.02085824,0.0067304233,0.022668088,2.6768536E-4
270.00,0.0016232252,0.017973576,0.00235128,0.019595739,1.9508575E-4
280.00,0.0,0.015487856,8.0575154E-4,0.016939802,1.4217607E-4
290.00,0.0,0.013345908,6.442431E-4,0.014643843,1.0361615E-4
300.00,0.0,0.011500189,5.0344697E-4,0.01265907,7.551416E-5
310.00,0.0,0.0099097295,3.0669227E-4,0.010943306,5.503378E-5
320.00,0.0,0.008539229,2.0298378E-4,0.00946009,4.0107934E-5
330.00,0.0,0.007358266,1.8265373E-4,0.0081779035,2.9230163E-5
340.00,0.0,0.0063406285,9.926753E-5,0.0070695,2.1302578E-5
350.00,0.0,0.005463729,5.5271015E-5,0.0061113257,1.5525055E-5
360.00,0.0,0.0047081034,2.5324647E-5,0.0052830186,1.1314466E-5
370.00,0.0,0.0040569794,0.0,0.0045669777,8.245842E-6
