Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9641107,0.7263329,0.96552145,0.73157704,0.33238843
20.00,0.87865895,0.52755946,0.8829925,0.535205,0.110482074
30.00,0.75755394,0.38318378,0.76533437,0.39154372,0.036722966
40.00,0.6362561,0.27831897,0.6459838,0.2864444,0.012206289
50.00,0.51923335,0.20215222,0.5310677,0.20955615,0.004057229
60.00,0.40359995,0.1468298,0.41667217,0.15330647,0.001348576
70.00,0.30680823,0.10664731,0.31901622,0.1121555,4.4825108E-4
80.00,0.2307164,0.07746145,0.24239157,0.08205039,1.4899348E-4
90.00,0.16906,0.0562628,0.17885143,0.060026184,4.952371E-5
100.00,0.12617917,0.040865522,0.13402829,0.043913778,1.6461108E-5
110.00,0.091231056,0.029681971,0.096998364,0.032126315,5.4714824E-6
120.00,0.06404755,0.02155899,0.0688171,0.023502875,1.8186574E-6
130.00,0.04736025,0.015659004,0.05135426,0.017194163,6.045007E-7
140.00,0.032741856,0.011373649,0.035784207,0.012578856,2.0092905E-7
150.00,0.0167254,0.008261056,0.019442774,0.009202402,6.678649E-8
160.00,0.008799252,0.006000276,0.010776406,0.0067322664,2.2199057E-8
170.00,0.0052085826,0.004358198,0.0061210277,0.004925172,7.37871E-9
180.00,0.0030634566,0.0031655026,0.0036874488,0.0036031427,2.452598E-9
190.00,0.0017666605,0.0022992087,0.0021640756,0.0026359765,8.152152E-10
200.00,0.0013371411,0.0016699908,0.0013436974,0.00192842,2.709681E-10
210.00,0.0011162157,0.0012129692,0.0010521236,0.0014107878,9.006666E-11
220.00,8.952903E-4,8.810194E-4,7.914397E-4,0.0010321001,2.993712E-11
230.00,0.0,6.3991337E-4,4.653268E-4,7.550607E-4,9.950752E-12
240.00,0.0,4.6479012E-4,0.0,5.523851E-4,3.3075149E-12
