Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9924602,0.8622573,0.99296206,0.8662482,0.72878754
20.00,0.9703768,0.74348766,0.97215813,0.750386,0.53113127
30.00,0.9362959,0.6410777,0.94013774,0.65002054,0.3870819
40.00,0.8925773,0.5527739,0.8985499,0.5630791,0.28210047
50.00,0.8467289,0.47663334,0.85481656,0.48776627,0.2055913
60.00,0.7851765,0.41098058,0.79625076,0.42252666,0.14983238
70.00,0.72265947,0.354371,0.736353,0.36601296,0.10919597
80.00,0.6549265,0.305559,0.6707741,0.3170581,0.079580665
90.00,0.58775157,0.26347047,0.6054915,0.274651,0.057997398
100.00,0.52106315,0.22717935,0.53996915,0.23791593,0.04226778
110.00,0.4596792,0.19588706,0.4795583,0.20609425,0.030804234
120.00,0.39869896,0.16890505,0.41846445,0.17852879,0.022449743
130.00,0.33744028,0.14563961,0.3582261,0.15465024,0.016361093
140.00,0.27485412,0.12557882,0.2955866,0.13396549,0.011923761
150.00,0.21890098,0.108281255,0.23927727,0.11604737,0.008689889
160.00,0.18242678,0.0933663,0.20106573,0.100525826,0.0063330824
170.00,0.14605545,0.08050578,0.16466841,0.08708032,0.0046154717
180.00,0.11369809,0.069416694,0.13104948,0.07543317,0.0033636983
190.00,0.082815155,0.059855055,0.09833096,0.06534385,0.0024514215
200.00,0.052263595,0.05161046,0.06594599,0.056603994,0.0017865654
210.00,0.036983047,0.044501495,0.047163945,0.04903311,0.0013020267
220.00,0.023613889,0.038371738,0.031710092,0.042474844,9.489008E-4
230.00,0.013654522,0.03308631,0.020197239,0.036793757,6.915471E-4
240.00,0.009012388,0.028528916,0.01314539,0.031872526,5.039909E-4
250.00,0.0054995427,0.024599265,0.007836531,0.02760952,3.673023E-4
260.00,0.00461755,0.021210896,0.0068293717,0.023916697,2.6768536E-4
270.00,0.0023814116,0.018289251,0.0026111915,0.020717796,1.9508575E-4
280.00,0.002156762,0.01577004,0.0022443268,0.017946754,1.4217607E-4
290.00,0.0019321125,0.013597832,0.0018502267,0.015546343,1.0361615E-4
300.00,0.001707463,0.011724831,0.0015879668,0.013466992,7.551416E-5
310.00,0.0014828135,0.01010982,0.0014877464,0.011665758,5.503378E-5
320.00,0.0,0.008717267,1.9628915E-4,0.010105442,4.0107934E-5
330.00,0.0,0.007516527,1.7352201E-4,0.008753821,2.9230163E-5
340.00,0.0,0.0064811804,1.2569923E-4,0.007582982,2.1302578E-5
350.00,0.0,0.0055884453,7.552303E-5,0.006568745,1.5525055E-5
360.00,0.0,0.004818678,2.6137166E-5,0.0056901635,1.1314466E-5
370.00,0.0,0.00415494,1.59099E-5,0.0049290936,8.245842E-6
380.00,0.0,0.0035826275,0.0,0.004269819,6.009467E-6
