Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9541836,0.69238603,0.9564658,0.6996877,0.33238843
20.00,0.8457945,0.47939843,0.85265356,0.4895629,0.110482074
30.00,0.70614195,0.3319288,0.7173178,0.34254116,0.036722966
40.00,0.5603299,0.22982286,0.5740316,0.23967184,0.012206289
50.00,0.4351196,0.15912613,0.44948742,0.16769545,0.004057229
60.00,0.32409775,0.11017671,0.3386422,0.11733444,0.001348576
70.00,0.23907734,0.07628482,0.25186548,0.08209747,4.4825108E-4
80.00,0.17000428,0.052818544,0.18140782,0.05744259,1.4899348E-4
90.00,0.11211539,0.036570825,0.12191195,0.040191878,4.952371E-5
100.00,0.07310685,0.025321128,0.081439614,0.028121762,1.6461108E-5
110.00,0.04956976,0.017531995,0.056027886,0.019676453,5.4714824E-6
120.00,0.0336514,0.012138909,0.0379415,0.013767372,1.8186574E-6
130.00,0.02058324,0.008404811,0.023778088,0.009632861,6.045007E-7
140.00,0.015260482,0.0058193738,0.01718072,0.0067399945,2.0092905E-7
150.00,0.0058178287,0.004029253,0.0069104545,0.0047158916,6.678649E-8
160.00,0.0023846382,0.0027897987,0.0031827246,0.0032996514,2.2199057E-8
170.00,0.0011408583,0.0019316176,0.0012062914,0.0023087256,7.37871E-9
180.00,0.0,0.0013374251,3.840928E-4,0.0016153869,2.452598E-9
190.00,0.0,9.2601444E-4,3.1791438E-4,0.0011302663,8.152152E-10
200.00,0.0,6.411595E-4,7.4973024E-5,7.908335E-4,2.709681E-10
210.00,0.0,4.439299E-4,5.058434E-5,5.533365E-4,9.006666E-11
220.00,0.0,3.0737085E-4,4.9197504E-5,3.8716276E-4,2.993712E-11
230.00,0.0,2.1281929E-4,4.7810667E-5,2.7089304E-4,9.950752E-12
240.00,0.0,1.473531E-4,4.642383E-5,1.8954053E-4,3.3075149E-12
250.00,0.0,1.0202523E-4,4.503699E-5,1.3261919E-4,1.0993797E-12
260.00,0.0,7.064085E-5,4.3650154E-5,9.279201E-5,3.654211E-13
270.00,0.0,4.8910737E-5,0.0,6.492543E-5,1.2146175E-13
