Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.931476,0.63423246,0.9351834,0.644066,0.33238843
20.00,0.78265834,0.4022508,0.7926658,0.41482097,0.110482074
30.00,0.6071485,0.2551205,0.62232417,0.26717207,0.036722966
40.00,0.44982758,0.1618057,0.46671236,0.17207643,0.012206289
50.00,0.30881798,0.10262242,0.32552356,0.11082858,0.004057229
60.00,0.20082265,0.06508647,0.2173406,0.07138091,0.001348576
70.00,0.12992379,0.04127995,0.14332673,0.045974016,4.4825108E-4
80.00,0.08315904,0.026181083,0.09352787,0.0296103,1.4899348E-4
90.00,0.051599294,0.016604893,0.059362978,0.019070987,4.952371E-5
100.00,0.03192222,0.010531361,0.03680523,0.012282973,1.6461108E-5
110.00,0.02038801,0.0066793314,0.023598319,0.007911045,5.4714824E-6
120.00,0.0132581135,0.0042362483,0.014990655,0.005095235,1.8186574E-6
130.00,0.0062151323,0.0026867662,0.0076059783,0.0032816674,6.045007E-7
140.00,0.0029440974,0.0017040343,0.0035140656,0.0021136103,2.0092905E-7
150.00,0.0013664089,0.0010807539,0.0010623159,0.0013613044,6.678649E-8
160.00,0.001116759,6.8544917E-4,8.90727E-4,8.7676983E-4,2.2199057E-8
170.00,8.671091E-4,4.3473407E-4,7.877088E-4,5.646976E-4,7.37871E-9
180.00,0.0,2.7572247E-4,2.638228E-5,3.6370254E-4,2.452598E-9
190.00,0.0,1.7487213E-4,0.0,2.3424842E-4,8.152152E-10
