Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.98718774,0.823216,0.9880919,0.8288771,0.72878754
20.00,0.9518703,0.6776846,0.9549622,0.6870372,0.53113127
30.00,0.89221084,0.5578808,0.8988857,0.5694694,0.3870819
40.00,0.82478315,0.4592564,0.8349072,0.47202015,0.28210047
50.00,0.7483446,0.37806723,0.76172745,0.39124668,0.2055913
60.00,0.6638193,0.311231,0.68064994,0.3242954,0.14983238
70.00,0.5829967,0.25621033,0.6021207,0.26880103,0.10919597
80.00,0.49717882,0.21091644,0.5192065,0.22280301,0.079580665
90.00,0.42803952,0.1736298,0.44961944,0.18467632,0.057997398
100.00,0.35238627,0.14293483,0.37414885,0.15307397,0.04226778
110.00,0.2912425,0.11766624,0.31257173,0.1268795,0.030804234
120.00,0.23000914,0.09686473,0.2506571,0.105167516,0.022449743
130.00,0.17439672,0.0797406,0.1926445,0.08717094,0.016361093
140.00,0.13567887,0.065643735,0.15194972,0.072253995,0.011923761
150.00,0.0978257,0.054038975,0.11115128,0.05988968,0.008689889
160.00,0.06266262,0.044485748,0.07323951,0.049641185,0.0063330824
170.00,0.037621222,0.03662138,0.04576589,0.04114644,0.0046154717
180.00,0.01645279,0.030147307,0.02158281,0.034105342,0.0033636983
190.00,0.0056137047,0.024817746,0.009227218,0.028269136,0.0024514215
200.00,0.0015247415,0.020430366,0.002886356,0.023431638,0.0017865654
210.00,0.0,0.016818604,0.0012647359,0.019421948,0.0013020267
220.00,0.0,0.013845344,7.715516E-4,0.016098408,9.489008E-4
230.00,0.0,0.011397709,4.4617866E-4,0.0133436015,6.915471E-4
240.00,0.0,0.009382776,2.342406E-4,0.011060205,5.039909E-4
250.00,0.0,0.007724052,1.21010715E-4,0.009167551,3.673023E-4
260.00,0.0,0.006358563,6.4036845E-5,0.007598773,2.6768536E-4
270.00,0.0,0.005234471,4.7110036E-5,0.006298449,1.9508575E-4
280.00,0.0,0.0043091,2.6635274E-5,0.00522064,1.4217607E-4
290.00,0.0,0.0035473204,0.0,0.004327269,1.0361615E-4
