Magnitude,Incremental Rate (1/yr),Cumulative Rate (1/yr)
5.0,0.26032558743112866,7.368184162965139
5.1,2.4603878511808075,7.10785857553401
5.2,1.075868516209282,4.6474707243532025
5.3,0.9352903308269637,3.5716022081439207
5.4,0.678391302508238,2.636311877316957
5.5,0.48134866935981446,1.957920574808719
5.6,0.34357767567989544,1.4765719054489044
5.7,0.2425333477443449,1.132994229769009
5.8,0.17024952765920312,0.890460882024664
5.9,0.12338527474815582,0.7202113543654609
6.0,0.0912200678115795,0.596826079617305
6.1,0.06997030064189254,0.5056060118057255
6.2,0.05535869477236324,0.43563571116383293
6.3,0.04739071520955049,0.3802770163914697
6.4,0.041457539755485294,0.3328863011819192
6.5,0.03610912000321775,0.2914287614264339
6.6,0.031451112746219076,0.25531964142321617
6.7,0.029226855076764483,0.22386852867699708
6.8,0.027567314751725063,0.1946416736002326
6.9,0.02816846547319928,0.16707435884850755
7.0,0.023710841790025337,0.13890589337530826
7.1,0.02172340107145453,0.11519505158528291
7.2,0.02291112916357934,0.09347165051382839
7.3,0.022814580714372874,0.07056052135024904
7.4,0.017110935535779654,0.04774594063587616
7.5,0.009332409533673924,0.030635005100096504
7.6,0.008017164621842463,0.02130259556642258
7.7,0.006485141116509696,0.013285430944580116
7.8,0.003974881437141617,0.00680028982807042
7.9,0.0027561849745166207,0.002825408390928803
8.0,6.922341641218215E-5,6.922341641218215E-5
8.1,0.0,0.0
8.2,0.0,0.0
8.3,0.0,0.0
8.4,0.0,0.0
8.5,0.0,0.0
8.6,0.0,0.0
8.7,0.0,0.0
8.8,0.0,0.0
8.9,0.0,0.0
