Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.97339344,0.75435656,0.9771534,0.77074045,0.72878754
20.00,0.89913416,0.5690538,0.9126821,0.5940409,0.53113127
30.00,0.7998741,0.42926952,0.82520527,0.45785135,0.3870819
40.00,0.68409604,0.3238223,0.7199241,0.35288456,0.28210047
50.00,0.5577575,0.24427746,0.6038611,0.2719824,0.2055913
60.00,0.4356366,0.18427232,0.4894369,0.20962785,0.14983238
70.00,0.31978783,0.13900703,0.3766013,0.16156867,0.10919597
80.00,0.22817345,0.10486087,0.2833242,0.12452751,0.079580665
90.00,0.15327431,0.07910249,0.20206192,0.095978394,0.057997398
100.00,0.09657611,0.05967148,0.13696276,0.07397443,0.04226778
110.00,0.05850958,0.045013577,0.09050725,0.057015087,0.030804234
120.00,0.027359828,0.033956286,0.0502617,0.043943834,0.022449743
130.00,0.011491987,0.025615148,0.025156492,0.033869293,0.016361093
140.00,0.0021062226,0.019322956,0.008531512,0.026104433,0.011923761
150.00,3.4835943E-4,0.014576399,0.0035453632,0.020119743,0.008689889
160.00,0.0,0.0109958025,0.0018057921,0.015507101,0.0063330824
170.00,0.0,0.008294756,8.732597E-4,0.01195195,0.0046154717
180.00,0.0,0.0062572034,4.421114E-4,0.009211851,0.0033636983
190.00,0.0,0.0047201626,1.2883962E-4,0.007099947,0.0024514215
200.00,0.0,0.0035606858,7.0324866E-5,0.0054722163,0.0017865654
210.00,0.0,0.0026860267,5.1002608E-5,0.0042176587,0.0013020267
220.00,0.0,0.002026222,2.3953691E-5,0.0032507202,9.489008E-4
230.00,0.0,0.0015284938,1.4042393E-5,0.0025054617,6.915471E-4
240.00,0.0,0.0011530294,0.0,0.0019310606,5.039909E-4
