Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9168705,0.58312815,0.9306178,0.6193092,0.3731361
20.00,0.73163235,0.34003845,0.7692239,0.38354388,0.13923056
30.00,0.5366042,0.19828598,0.5916753,0.23753226,0.051951952
40.00,0.38011315,0.11562614,0.44110355,0.1471059,0.01938515
50.00,0.25394142,0.067424856,0.31137383,0.091104046,0.0072332993
60.00,0.1542843,0.039317332,0.20427184,0.05642157,0.0026990052
70.00,0.09230896,0.022927044,0.1350012,0.0349424,0.0010070964
80.00,0.055179432,0.013369405,0.08553734,0.021640148,3.7578403E-4
90.00,0.033621613,0.0077960766,0.052955687,0.013401943,1.4021859E-4
100.00,0.01936744,0.0045461114,0.03173144,0.008299947,5.232062E-5
110.00,0.008165314,0.0026509657,0.01587057,0.0051402333,1.9522713E-5
120.00,0.0030506542,0.0015458527,0.008242274,0.0031833937,7.284629E-6
130.00,9.031721E-4,9.0143026E-4,0.004017967,0.0019715051,2.7181584E-6
140.00,0.0,5.2564935E-4,0.001580622,0.0012209712,1.014243E-6
150.00,0.0,3.0652093E-4,9.5940946E-4,7.5615867E-4,3.7845072E-7
160.00,0.0,1.7874099E-4,2.622629E-4,4.6829603E-4,1.4121363E-7
170.00,0.0,1.042289E-4,2.55153E-4,2.9002005E-4,5.2691906E-8
180.00,0.0,6.0778806E-5,1.3019165E-4,1.7961208E-4,1.9661252E-8
190.00,0.0,3.5441833E-5,2.270471E-5,1.11235415E-4,7.3363235E-9
200.00,0.0,2.066713E-5,0.0,6.8889116E-5,2.7374474E-9
