Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9902591,0.84736085,0.9917275,0.85775787,0.72878754
20.00,0.9616991,0.71802044,0.96683866,0.7357485,0.53113127
30.00,0.91927505,0.6084224,0.92913115,0.6310941,0.3870819
40.00,0.8730163,0.51555336,0.8886418,0.5413259,0.28210047
50.00,0.8134238,0.43685976,0.83488023,0.46432656,0.2055913
60.00,0.75013334,0.37017787,0.7773297,0.39827976,0.14983238
70.00,0.6874984,0.3136742,0.7198085,0.3416276,0.10919597
80.00,0.62335634,0.26579526,0.6584667,0.29303375,0.079580665
90.00,0.5584712,0.22522451,0.5972833,0.251352,0.057997398
100.00,0.49303034,0.19084643,0.53442043,0.21559915,0.04226778
110.00,0.42136428,0.1617158,0.4641075,0.18493187,0.030804234
120.00,0.36308298,0.13703164,0.40516862,0.15862677,0.022449743
130.00,0.30376157,0.11611525,0.34525388,0.13606335,0.016361093
140.00,0.26090366,0.09839152,0.29856524,0.11670941,0.011923761
150.00,0.22385857,0.08337312,0.2575165,0.100108415,0.008689889
160.00,0.18363276,0.07064712,0.21370098,0.085868776,0.0063330824
170.00,0.15348834,0.05986361,0.18096471,0.07365462,0.0046154717
180.00,0.13256277,0.05072608,0.15651794,0.06317783,0.0033636983
190.00,0.10461989,0.042983294,0.12601681,0.05419128,0.0024514215
200.00,0.084357604,0.03642236,0.10261381,0.046482995,0.0017865654
210.00,0.07191212,0.030862885,0.08827726,0.039871156,0.0013020267
220.00,0.05240778,0.026152,0.066715986,0.034199797,9.489008E-4
230.00,0.03772646,0.022160182,0.049481224,0.029335143,6.915471E-4
240.00,0.029965851,0.01877767,0.039178234,0.025162451,5.039909E-4
250.00,0.017794838,0.015911464,0.02636479,0.021583289,3.673023E-4
260.00,0.010122764,0.013482751,0.016110752,0.018513236,2.6768536E-4
270.00,0.0056143296,0.011424756,0.009319786,0.015879873,1.9508575E-4
280.00,0.005168203,0.009680891,0.0077649085,0.013621086,1.4217607E-4
290.00,0.004722076,0.008203208,0.006217244,0.0116835935,1.0361615E-4
300.00,0.004275949,0.006951078,0.0055169538,0.010021694,7.551416E-5
310.00,0.0037076434,0.0058900714,0.0032323606,0.008596187,5.503378E-5
320.00,0.0030798654,0.004991016,0.0027864415,0.007373447,4.0107934E-5
330.00,0.0024520871,0.0042291917,0.0025934468,0.006324632,2.9230163E-5
340.00,0.0,0.0035836515,3.9544026E-4,0.005425003,2.1302578E-5
350.00,0.0,0.0030366462,3.1233655E-4,0.004653339,1.5525055E-5
360.00,0.0,0.002573135,2.2003076E-4,0.003991438,1.1314466E-5
370.00,0.0,0.002180374,1.525758E-4,0.0034236873,8.245842E-6
380.00,0.0,0.0018475635,1.4240651E-4,0.0029366948,6.009467E-6
390.00,0.0,0.0015655531,1.163905E-4,0.0025189728,4.379625E-6
400.00,0.0,0.0013265884,8.3177816E-5,0.0021606688,3.1918162E-6
410.00,0.0,0.0011240991,7.774489E-5,0.0018533306,2.3261557E-6
420.00,0.0,9.525176E-4,7.231196E-5,0.001589709,1.6952735E-6
430.00,0.0,8.0712617E-4,6.687903E-5,0.0013635854,1.2354942E-6
440.00,0.0,6.839271E-4,6.14461E-5,0.001169626,9.004128E-7
450.00,0.0,5.7953305E-4,5.423531E-5,0.001003256,6.5620964E-7
460.00,0.0,4.9107365E-4,4.6185538E-5,8.605507E-4,4.782374E-7
470.00,0.0,4.1611659E-4,3.8135768E-5,7.381441E-4,3.4853346E-7
480.00,0.0,3.526009E-4,0.0,6.331489E-4,2.5400686E-7
