Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.93142825,0.63208556,0.935372,0.64221096,0.33238843
20.00,0.77691984,0.3995322,0.7880633,0.41243494,0.110482074
30.00,0.6072363,0.25253853,0.62355846,0.26487023,0.036722966
40.00,0.4465415,0.15962598,0.4648557,0.17010257,0.012206289
50.00,0.31866315,0.100897275,0.3365254,0.10924173,0.004057229
60.00,0.20310695,0.06377572,0.2182885,0.07015624,0.001348576
70.00,0.12555924,0.04031171,0.1383699,0.045055106,4.4825108E-4
80.00,0.07889848,0.025480451,0.088731416,0.028934883,1.4899348E-4
90.00,0.04717679,0.016105827,0.05442929,0.0185823,4.952371E-5
100.00,0.02582854,0.010180261,0.030692784,0.011933756,1.6461108E-5
110.00,0.015228576,0.006434796,0.017664362,0.0076639894,5.4714824E-6
120.00,0.010502905,0.004067342,0.01208468,0.004921898,1.8186574E-6
130.00,0.004149589,0.0025709083,0.0050157877,0.003160897,6.045007E-7
140.00,0.0015391258,0.001625034,0.0020973787,0.0020299626,2.0092905E-7
150.00,0.0,0.0010271606,3.1133767E-4,0.0013036643,6.678649E-8
160.00,0.0,6.4925343E-4,5.8546393E-5,8.372275E-4,2.2199057E-8
170.00,0.0,4.103837E-4,4.3609754E-5,5.376767E-4,7.37871E-9
180.00,0.0,2.5939764E-4,0.0,3.4530184E-4,2.452598E-9
