Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.98640203,0.8054723,0.98737997,0.81331176,0.72878754
20.00,0.9365749,0.64878565,0.9417107,0.661476,0.53113127
30.00,0.87713367,0.5225789,0.887608,0.5379862,0.3870819
40.00,0.7926494,0.42092282,0.8092825,0.4375505,0.28210047
50.00,0.70904285,0.33904168,0.73057413,0.35586494,0.2055913
60.00,0.6125712,0.27308866,0.6394921,0.28942916,0.14983238
70.00,0.51568127,0.21996537,0.5450719,0.23539612,0.10919597
80.00,0.41721708,0.17717601,0.44840232,0.19145043,0.079580665
90.00,0.31662336,0.14271037,0.34757942,0.15570888,0.057997398
100.00,0.23261346,0.11494925,0.26269832,0.12663986,0.04226778
110.00,0.18668094,0.09258844,0.21296608,0.10299769,0.030804234
120.00,0.13046798,0.07457742,0.15314628,0.08376923,0.022449743
130.00,0.09043441,0.06007005,0.10947263,0.0681305,0.016361093
140.00,0.057619035,0.048384763,0.07332909,0.055411335,0.011923761
150.00,0.038431104,0.038972586,0.049163137,0.04506669,0.008689889
160.00,0.032924663,0.031391338,0.04062786,0.03665327,0.0063330824
170.00,0.019878535,0.025284855,0.02376871,0.029810533,0.0046154717
180.00,0.012947629,0.02036625,0.013848923,0.024245257,0.0033636983
190.00,0.004583593,0.01640445,0.004733774,0.019718952,0.0024514215
200.00,0.0,0.01321333,0.0014568956,0.016037656,0.0017865654
210.00,0.0,0.010642972,8.144159E-4,0.013043613,0.0013020267
220.00,0.0,0.008572619,5.7309907E-4,0.010608524,9.489008E-4
230.00,0.0,0.006905007,2.5003363E-4,0.008628037,6.915471E-4
240.00,0.0,0.0055617923,1.3678738E-4,0.007017284,5.039909E-4
250.00,0.0,0.0044798697,9.742205E-5,0.0057072393,3.673023E-4
260.00,0.0,0.003608411,7.6703494E-5,0.004641765,2.6768536E-4
270.00,0.0,0.002906475,0.0,0.003775202,1.9508575E-4
