Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.8635982,0.5155264,0.87825274,0.5357964,0.33364123
20.00,0.6114967,0.26576746,0.6421394,0.28707778,0.11131647
30.00,0.39426726,0.13701014,0.4267985,0.15381524,0.037139766
40.00,0.20648603,0.07063234,0.23709637,0.08241366,0.012391358
50.00,0.09935731,0.036412835,0.12045661,0.04415694,0.004134268
60.00,0.05115059,0.018771777,0.065142006,0.023659129,0.0013793623
70.00,0.021974258,0.009677347,0.028704569,0.0126764765,4.6021215E-4
80.00,0.010326036,0.0049889274,0.013194319,0.0067920107,1.5354574E-4
90.00,0.0030782088,0.0025719237,0.0040353057,0.0036391348,5.1229195E-5
100.00,0.0,0.0013258946,4.6622157E-4,0.0019498353,1.7092172E-5
110.00,0.0,6.835336E-4,1.803974E-4,0.0010447147,5.702653E-6
120.00,0.0,3.5237963E-4,2.5132746E-5,5.5975444E-4,1.9026403E-6
130.00,0.0,1.81661E-4,0.0,2.999144E-4,6.347993E-7
