Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.99405515,0.8713942,0.9943104,0.87463933,0.72878754
20.00,0.9746187,0.7593279,0.9759873,0.76499397,0.53113127
30.00,0.9401885,0.6616739,0.9429488,0.6690938,0.3870819
40.00,0.9023218,0.5765788,0.90709835,0.58521575,0.28210047
50.00,0.87436366,0.5024274,0.8807856,0.51185274,0.2055913
60.00,0.82509357,0.43781236,0.8336541,0.44768652,0.14983238
70.00,0.7359109,0.38150713,0.74858105,0.39156425,0.10919597
80.00,0.6748836,0.33244312,0.68804276,0.3424775,0.079580665
90.00,0.6219853,0.289689,0.63372993,0.2995443,0.057997398
100.00,0.55874276,0.25243333,0.5716922,0.26199323,0.04226778
110.00,0.51632595,0.21996893,0.5300472,0.22914958,0.030804234
120.00,0.4438933,0.19167966,0.45818886,0.20042323,0.022449743
130.00,0.42055,0.16702853,0.43544188,0.17529805,0.016361093
140.00,0.3690268,0.1455477,0.38186416,0.15332256,0.011923761
150.00,0.3097523,0.12682942,0.32545206,0.13410194,0.008689889
160.00,0.2356862,0.110518426,0.25301182,0.11729084,0.0063330824
170.00,0.19919896,0.09630512,0.21492112,0.10258718,0.0046154717
180.00,0.17260684,0.08391972,0.18603073,0.08972678,0.0033636983
190.00,0.13495852,0.07312716,0.14529373,0.078478575,0.0024514215
200.00,0.10420458,0.06372258,0.11882365,0.06864045,0.0017865654
210.00,0.093672685,0.055527486,0.107135855,0.060035635,0.0013020267
220.00,0.069120094,0.04838633,0.079179235,0.052509528,9.489008E-4
230.00,0.04507962,0.04216357,0.049545635,0.0459269,6.915471E-4
240.00,0.037323333,0.03674109,0.04020121,0.040169474,5.039909E-4
250.00,0.029502958,0.03201597,0.031107344,0.0351338,3.673023E-4
260.00,0.022359593,0.027898531,0.021499438,0.030729404,2.6768536E-4
270.00,0.015864188,0.024310619,0.016607283,0.026877146,1.9508575E-4
280.00,0.0,0.021184133,0.0024776806,0.02350781,1.4217607E-4
290.00,0.0,0.01845973,9.4777945E-4,0.020560855,1.0361615E-4
300.00,0.0,0.016085703,9.0306526E-4,0.017983332,7.551416E-5
310.00,0.0,0.014016988,7.9579366E-4,0.01572893,5.503378E-5
320.00,0.0,0.012214322,3.7810474E-4,0.01375714,4.0107934E-5
330.00,0.0,0.01064349,2.0302502E-4,0.012032536,2.9230163E-5
340.00,0.0,0.009274675,1.7814046E-4,0.0105241295,2.1302578E-5
350.00,0.0,0.008081898,1.5325591E-4,0.009204818,1.5525055E-5
360.00,0.0,0.0070425193,1.2837135E-4,0.008050895,1.1314466E-5
370.00,0.0,0.0061368104,0.0,0.00704163,8.245842E-6
