Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9640706,0.7241561,0.9660854,0.73201513,0.33238843
20.00,0.8649722,0.5244021,0.87254,0.5358462,0.110482074
30.00,0.7426198,0.37974894,0.7561009,0.3922475,0.036722966
40.00,0.62826693,0.27499753,0.64498925,0.2871311,0.012206289
50.00,0.5228663,0.19914113,0.5421708,0.2101843,0.004057229
60.00,0.41715974,0.14420927,0.4346022,0.1538581,0.001348576
70.00,0.32398793,0.10443002,0.33950236,0.11262645,4.4825108E-4
80.00,0.24963093,0.07562364,0.26224458,0.082444265,1.4899348E-4
90.00,0.18932877,0.054763317,0.20184863,0.06035045,4.952371E-5
100.00,0.1331906,0.03965719,0.14473711,0.044177443,1.6461108E-5
110.00,0.10315117,0.028717997,0.110720836,0.032338556,5.4714824E-6
120.00,0.064508975,0.020796312,0.06934982,0.023672312,1.8186574E-6
130.00,0.04395867,0.015059777,0.0458746,0.017328491,6.045007E-7
140.00,0.02736015,0.010905629,0.02890244,0.012684718,2.0092905E-7
150.00,0.016025158,0.007897378,0.014710758,0.009285405,6.678649E-8
160.00,0.014821953,0.0057189343,0.0141127845,0.006797057,2.2199057E-8
170.00,0.01361875,0.004141401,0.012443802,0.0049755485,7.37871E-9
180.00,0.012415546,0.002999021,0.012171715,0.003642177,2.452598E-9
190.00,0.010075433,0.0021717593,0.006507137,0.0026661286,8.152152E-10
200.00,0.006877854,0.0015726928,0.006418901,0.0019516464,2.709681E-10
210.00,0.0,0.001138875,3.6171015E-4,0.0014286347,9.006666E-11
220.00,0.0,8.247233E-4,3.485802E-4,0.0010457822,2.993712E-11
230.00,0.0,5.972284E-4,3.354502E-4,7.655284E-4,9.950752E-12
240.00,0.0,4.324866E-4,3.2232024E-4,5.6037836E-4,3.3075149E-12
250.00,0.0,3.131878E-4,3.0919025E-4,4.1020545E-4,1.0993797E-12
260.00,0.0,2.2679687E-4,0.0,3.0027662E-4,3.654211E-13
