Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.93383974,0.64521545,0.9440491,0.66956884,0.33364123
20.00,0.78418833,0.41630298,0.8113593,0.44832242,0.11131647
30.00,0.62485963,0.2686051,0.66801906,0.30018273,0.037139766
40.00,0.48285028,0.17330818,0.52733475,0.20099299,0.012391358
50.00,0.35338825,0.111821115,0.40311095,0.13457865,0.004134268
60.00,0.23960628,0.07214871,0.28530595,0.09010966,0.0013793623
70.00,0.1641852,0.046551462,0.20457532,0.060334623,4.6021215E-4
80.00,0.099466115,0.030035723,0.1390337,0.04039818,1.5354574E-4
90.00,0.063344866,0.019379513,0.09191381,0.027049363,5.1229195E-5
100.00,0.03167538,0.012503961,0.054694902,0.018111411,1.7092172E-5
110.00,0.012555139,0.008067749,0.026207875,0.012126836,5.702653E-6
120.00,0.0047096466,0.0052054366,0.013844641,0.008119752,1.9026403E-6
130.00,0.0,0.0033586281,0.0051388387,0.0054367324,6.347993E-7
140.00,0.0,0.0021670389,0.0010320235,0.0036402666,2.1179521E-7
150.00,0.0,0.0013982069,6.709551E-4,0.002437409,7.066362E-8
160.00,0.0,9.021447E-4,4.0890946E-4,0.0016320131,2.3576296E-8
170.00,0.0,5.820777E-4,3.233832E-4,0.0010927451,7.866025E-9
180.00,0.0,3.7556552E-4,7.038276E-5,7.316681E-4,2.6244302E-9
190.00,0.0,2.4232069E-4,0.0,4.8990216E-4,8.756182E-10
