Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9907489,0.83432937,0.9918864,0.8467893,0.72878754
20.00,0.954057,0.6961055,0.9601417,0.71705216,0.53113127
30.00,0.91218525,0.5807813,0.9235694,0.6071921,0.3870819
40.00,0.85498697,0.48456284,0.8750724,0.5141638,0.28210047
50.00,0.78451926,0.404285,0.8138117,0.43538842,0.2055913
60.00,0.7214704,0.33730686,0.7604092,0.36868227,0.14983238
70.00,0.6418738,0.28142503,0.68713975,0.3121962,0.10919597
80.00,0.5771786,0.23480116,0.62849385,0.26436442,0.079580665
90.00,0.4994331,0.1959015,0.55695367,0.22386096,0.057997398
100.00,0.42925256,0.16344638,0.48851255,0.18956307,0.04226778
110.00,0.33852422,0.13636811,0.40338984,0.16051999,0.030804234
120.00,0.24680147,0.113775924,0.3163552,0.1359266,0.022449743
130.00,0.1768212,0.094926596,0.24632387,0.1151012,0.016361093
140.00,0.13323572,0.079200044,0.19410416,0.09746647,0.011923761
150.00,0.10583888,0.06607892,0.16030383,0.08253357,0.008689889
160.00,0.07992702,0.055131584,0.12857807,0.06988854,0.0063330824
170.00,0.05289113,0.0459979,0.09473902,0.05918087,0.0046154717
180.00,0.038885385,0.0383774,0.07397349,0.05011373,0.0033636983
190.00,0.026650133,0.03201939,0.053253245,0.042435773,0.0024514215
200.00,0.01164399,0.026714718,0.031580634,0.035934158,0.0017865654
210.00,0.0,0.022288874,0.018026318,0.030428661,0.0013020267
220.00,0.0,0.018596262,0.014608767,0.025766665,9.489008E-4
230.00,0.0,0.015515408,0.008658524,0.021818938,6.915471E-4
240.00,0.0,0.01294496,0.0066485624,0.018476043,5.039909E-4
250.00,0.0,0.010800361,0.004437271,0.015645316,3.673023E-4
260.00,0.0,0.009011058,0.0033791726,0.013248286,2.6768536E-4
270.00,0.0,0.0075181904,0.0010321494,0.011218508,1.9508575E-4
280.00,0.0,0.006272647,8.973717E-4,0.009499713,1.4217607E-4
290.00,0.0,0.0052334536,7.047388E-4,0.008044255,1.0361615E-4
300.00,0.0,0.004366424,5.2075763E-4,0.0068117892,7.551416E-5
310.00,0.0,0.0036430357,3.6107592E-4,0.0057681506,5.503378E-5
320.00,0.0,0.0030394916,3.078742E-4,0.0048844083,4.0107934E-5
330.00,0.0,0.0025359371,1.3838748E-4,0.0041360646,2.9230163E-5
340.00,0.0,0.0021158068,1.1881986E-4,0.0035023754,2.1302578E-5
350.00,0.0,0.0017652798,9.925225E-5,0.0029657742,1.5525055E-5
360.00,0.0,0.0014728248,0.0,0.0025113858,1.1314466E-5
