Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.97843885,0.7833384,0.98092604,0.795351,0.72878754
20.00,0.9247861,0.6136191,0.93307996,0.63258326,0.53113127
30.00,0.8482985,0.48067138,0.8637691,0.5031257,0.3870819
40.00,0.75016624,0.37652835,0.7735405,0.40016156,0.28210047
50.00,0.6460794,0.2949491,0.6782198,0.3182689,0.2055913
60.00,0.54307705,0.23104498,0.5808075,0.2531355,0.14983238
70.00,0.43337965,0.1809864,0.47569877,0.20133157,0.10919597
80.00,0.3436699,0.1417736,0.38762593,0.16012928,0.079580665
90.00,0.25725946,0.11105671,0.30008063,0.12735897,0.057997398
100.00,0.18426843,0.08699498,0.22503868,0.10129509,0.04226778
110.00,0.13100196,0.06814651,0.16552198,0.080565155,0.030804234
120.00,0.085218295,0.053381782,0.11448249,0.06407758,0.022449743
130.00,0.054421697,0.041816,0.07695245,0.05096417,0.016361093
140.00,0.034231044,0.03275608,0.05072736,0.040534403,0.011923761
150.00,0.013710451,0.025659095,0.024775786,0.03223908,0.008689889
160.00,0.006627487,0.020099755,0.012150754,0.025641384,0.0063330824
170.00,0.0016572512,0.01574491,0.004308258,0.0203939,0.0046154717
180.00,5.152415E-4,0.012333592,0.0018157272,0.016220309,0.0033636983
190.00,0.0,0.0096613765,8.284297E-4,0.01290084,0.0024514215
200.00,0.0,0.0075681275,4.9133564E-4,0.010260696,0.0017865654
210.00,0.0,0.005928405,2.806057E-4,0.008160855,0.0013020267
220.00,0.0,0.0046439474,1.0509038E-4,0.006490744,9.489008E-4
230.00,0.0,0.0036377823,4.9227277E-5,0.00516242,6.915471E-4
240.00,0.0,0.0028496147,2.6754426E-5,0.0041059363,5.039909E-4
250.00,0.0,0.0022322126,1.0271389E-5,0.0032656605,3.673023E-4
260.00,0.0,0.0017485778,8.612057E-6,0.0025973464,2.6768536E-4
270.00,0.0,0.0013697282,6.9527255E-6,0.002065802,1.9508575E-4
280.00,0.0,0.0010729607,0.0,0.0016430378,1.4217607E-4
