Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.99308115,0.8641079,0.99340653,0.8670327,0.72878754
20.00,0.97320545,0.74668247,0.9744481,0.7517457,0.53113127
30.00,0.9403874,0.6452142,0.9429814,0.6517881,0.3870819
40.00,0.8966136,0.5575347,0.9008955,0.5651216,0.28210047
50.00,0.8433199,0.48177016,0.8494506,0.48997888,0.2055913
60.00,0.7861653,0.4163014,0.79427236,0.42482772,0.14983238
70.00,0.7265762,0.35972932,0.7364597,0.3683395,0.10919597
80.00,0.6713654,0.31084496,0.6823772,0.3193624,0.079580665
90.00,0.60232717,0.26860356,0.61485285,0.27689764,0.057997398
100.00,0.5385883,0.23210247,0.5523919,0.24007931,0.04226778
110.00,0.47339728,0.20056158,0.487965,0.20815662,0.030804234
120.00,0.41483325,0.17330685,0.4301606,0.18047859,0.022449743
130.00,0.3614521,0.14975582,0.37671947,0.15648083,0.016361093
140.00,0.3015771,0.12940519,0.31679878,0.135674,0.011923761
150.00,0.2481998,0.11182004,0.26305494,0.1176338,0.008689889
160.00,0.20718424,0.09662458,0.22148907,0.10199235,0.0063330824
170.00,0.16618927,0.08349407,0.17898512,0.088430695,0.0046154717
180.00,0.12884936,0.07214788,0.14099973,0.07667231,0.0033636983
190.00,0.09046631,0.062343553,0.10139822,0.066477396,0.0024514215
200.00,0.058309603,0.053871557,0.06740559,0.057638075,0.0017865654
210.00,0.032146957,0.04655084,0.039246522,0.049974095,0.0013020267
220.00,0.017536566,0.040224947,0.022673879,0.043329176,9.489008E-4
230.00,0.0069246315,0.034758694,0.010274209,0.037567813,6.915471E-4
240.00,0.001454781,0.030035263,0.0032833829,0.03257252,5.039909E-4
250.00,0.0,0.025953708,0.0016583456,0.02824144,3.673023E-4
260.00,0.0,0.022426805,0.0013501634,0.024486253,2.6768536E-4
270.00,0.0,0.019379178,0.0010793777,0.021230381,1.9508575E-4
280.00,0.0,0.016745701,7.606771E-4,0.018407434,1.4217607E-4
290.00,0.0,0.014470093,4.4546652E-4,0.015959848,1.0361615E-4
300.00,0.0,0.012503722,2.2579051E-4,0.01383771,7.551416E-5
310.00,0.0,0.010804565,1.6490607E-4,0.011997746,5.503378E-5
320.00,0.0,0.0093363095,6.5086E-5,0.010402438,4.0107934E-5
330.00,0.0,0.008067579,3.68444E-5,0.009019255,2.9230163E-5
340.00,0.0,0.0069712587,1.8428695E-5,0.007819989,2.1302578E-5
350.00,0.0,0.0060239197,0.0,0.0067801857,1.5525055E-5
