Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9546303,0.6934164,0.95674276,0.7003349,0.33238843
20.00,0.84635264,0.4808263,0.85293704,0.49046895,0.110482074
30.00,0.7047271,0.33341283,0.71568376,0.3434925,0.036722966
40.00,0.5591485,0.23119393,0.5728725,0.24055979,0.012206289
50.00,0.43321693,0.16031365,0.44833022,0.16847241,0.004057229
60.00,0.32444522,0.111164115,0.33912903,0.117987104,0.001348576
70.00,0.23753127,0.07708302,0.25143713,0.082630485,4.4825108E-4
80.00,0.16683036,0.05345063,0.178393,0.05786901,1.4899348E-4
90.00,0.11793135,0.037063543,0.12705658,0.040527686,4.952371E-5
100.00,0.07612111,0.025700469,0.08361928,0.028382951,1.6461108E-5
110.00,0.046574052,0.017821126,0.05229851,0.019877572,5.4714824E-6
120.00,0.029017376,0.01235746,0.033404514,0.013920956,1.8186574E-6
130.00,0.017435396,0.008568866,0.020622434,0.0097493315,6.045007E-7
140.00,0.0098692905,0.005941792,0.011843869,0.006827797,2.0092905E-7
150.00,0.0050743995,0.004120136,0.0063537634,0.0047817444,6.678649E-8
160.00,0.0029832076,0.0028569698,0.0035913552,0.0033488222,2.2199057E-8
170.00,8.406924E-4,0.0019810698,0.0011412059,0.002345297,7.37871E-9
180.00,6.223574E-4,0.0013737063,5.644188E-4,0.0016424933,2.452598E-9
190.00,4.6619188E-4,9.525504E-4,4.5963944E-4,0.0011502954,8.152152E-10
200.00,0.0,6.6051405E-4,1.7194163E-5,8.05592E-4,2.709681E-10
210.00,0.0,4.580113E-4,0.0,5.6418416E-4,9.006666E-11
