Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9380371,0.64836985,0.94652206,0.6716451,0.33364123
20.00,0.7902362,0.42038348,0.81697065,0.45110714,0.11131647
30.00,0.62315595,0.272564,0.66187423,0.3029839,0.037139766
40.00,0.4789661,0.17672227,0.52371186,0.20349765,0.012391358
50.00,0.33284026,0.1145814,0.38185745,0.1366782,0.004134268
60.00,0.21709214,0.07429113,0.25855675,0.091799244,0.0013793623
70.00,0.15952742,0.04816813,0.19052292,0.06165651,4.6021215E-4
80.00,0.109404914,0.031230764,0.13433757,0.04141129,1.5354574E-4
90.00,0.06373944,0.020249087,0.08163003,0.027813692,5.1229195E-5
100.00,0.033994004,0.013128898,0.05194569,0.01868093,1.7092172E-5
110.00,0.017591959,0.008512381,0.026690573,0.012546955,5.702653E-6
120.00,0.008282765,0.0055191717,0.0116885165,0.0084271,1.9026403E-6
130.00,0.005244807,0.0035784647,0.007708651,0.0056600207,6.347993E-7
140.00,0.0033290654,0.0023201688,0.0038099024,0.0038015253,2.1179521E-7
150.00,0.0,0.0015043275,8.088598E-4,0.0025532758,7.066362E-8
160.00,0.0,9.753606E-4,0.0,0.0017148951,2.3576296E-8
