Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9887129,0.83239305,0.99076015,0.8460096,0.72878754
20.00,0.95520246,0.6928781,0.9626207,0.7157323,0.53113127
30.00,0.90573716,0.57674694,0.9192753,0.60551643,0.3870819
40.00,0.8490788,0.48008013,0.8705921,0.5122727,0.28210047
50.00,0.76815563,0.39961535,0.7996363,0.43338767,0.2055913
60.00,0.68632257,0.33263704,0.72766596,0.36665013,0.14983238
70.00,0.60477304,0.27688476,0.6504657,0.31018955,0.10919597
80.00,0.5137719,0.23047693,0.5665974,0.26242334,0.079580665
90.00,0.44457856,0.1918474,0.5002984,0.22201268,0.057997398
100.00,0.38354155,0.15969244,0.44261387,0.18782486,0.04226778
110.00,0.29133058,0.13292687,0.3581537,0.15890165,0.030804234
120.00,0.2385686,0.1106474,0.29945934,0.13443232,0.022449743
130.00,0.19240187,0.092102125,0.250144,0.11373104,0.016361093
140.00,0.14624006,0.07666516,0.1980556,0.09621756,0.011923761
150.00,0.11123188,0.06381555,0.15881135,0.081400976,0.008689889
160.00,0.08182123,0.05311962,0.12459645,0.068866014,0.0063330824
170.00,0.06012111,0.044216402,0.097318195,0.05826131,0.0046154717
180.00,0.040762864,0.036805425,0.069022395,0.04928963,0.0033636983
190.00,0.026878426,0.030636577,0.051228024,0.0416995,0.0024514215
200.00,0.019258734,0.025501674,0.034506027,0.03527818,0.0017865654
210.00,0.011792783,0.021227416,0.019740151,0.02984568,0.0013020267
220.00,0.0,0.017669553,0.0077637946,0.025249733,9.489008E-4
230.00,0.0,0.014708012,0.004209283,0.021361517,6.915471E-4
240.00,0.0,0.012242847,0.0026297132,0.018072048,5.039909E-4
250.00,0.0,0.01019086,0.0021582597,0.015289128,3.673023E-4
260.00,0.0,0.008482801,0.0013964635,0.012934749,2.6768536E-4
270.00,0.0,0.0070610247,0.0012477725,0.010942922,1.9508575E-4
280.00,0.0,0.0058775474,8.2141947E-4,0.009257818,1.4217607E-4
290.00,0.0,0.00489243,7.5728947E-4,0.007832203,1.0361615E-4
300.00,0.0,0.0040724245,2.7326183E-4,0.0066261194,7.551416E-5
310.00,0.0,0.0033898577,0.0,0.0056057605,5.503378E-5
