Open Interval (yr),Catalog Probability,Catalog Poisson Probability,Prob. Filtered Catalog Probability,Prob. Filtered Catalog Poisson Probability,Data Poisson Probability
10.00,0.9787111,0.7722224,0.9835855,0.7981674,0.72878754
20.00,0.9165011,0.5963274,0.9336919,0.6370712,0.53113127
30.00,0.83114266,0.4604974,0.8695237,0.5084895,0.3870819
40.00,0.7275026,0.3556064,0.7814327,0.40585974,0.28210047
50.00,0.6108537,0.27460724,0.68498355,0.323944,0.2055913
60.00,0.48675787,0.21205786,0.5739104,0.25856155,0.14983238
70.00,0.37456697,0.16375583,0.475061,0.2063754,0.10919597
80.00,0.26490176,0.12645592,0.371242,0.16472211,0.079580665
90.00,0.15787816,0.09765209,0.27465796,0.13147584,0.057997398
100.00,0.10247009,0.07540914,0.20863251,0.10493972,0.04226778
110.00,0.04483423,0.058232624,0.13690454,0.083759464,0.030804234
120.00,0.0,0.044968538,0.08431825,0.066854075,0.022449743
130.00,0.0,0.03472571,0.05499403,0.053360745,0.016361093
140.00,0.0,0.026815971,0.039496142,0.042590808,0.011923761
150.00,0.0,0.020707894,0.026444437,0.033994593,0.008689889
160.00,0.0,0.0159911,0.022181077,0.027133377,0.0063330824
170.00,0.0,0.012348685,0.013825235,0.021656977,0.0046154717
180.00,0.0,0.009535932,0.010216803,0.017285893,0.0033636983
190.00,0.0,0.00736386,0.0036760138,0.013797037,0.0024514215
200.00,0.0,0.005686538,0.0010929754,0.011012346,0.0017865654
210.00,0.0,0.0043912716,7.546796E-4,0.008789695,0.0013020267
220.00,0.0,0.0033910384,6.066292E-4,0.0070156483,9.489008E-4
230.00,0.0,0.0026186358,0.0,0.0055996617,6.915471E-4
