Paleoseismic Site Name,UCERF3 Rate,UCERF3 95% Conf,UCERF3 68% Conf,Sim Subsection Rate,Sim Paleo-Detectable Subsection Rate,Sim Element Rate,Sim Paleo-Detectable Element Rate
Calaveras fault - North,0.001618,[8.41E-4 0.0031128],[0.0011644 0.0022419],0.011373316,0.005763029,0.0029929779,0.0017550477
Compton,3.762E-4,[1.647E-4 8.592E-4],[2.464E-4 5.721E-4],0.001396723,9.688739E-4,0.0,0.0
Elsinore - Glen Ivy,0.0055828,[0.0038119 0.0081764],[0.0046288 0.00677],0.0016461378,0.0013464004,9.477763E-4,9.1246027E-4
Elsinore Fault - Julian,3.076E-4,[7.8E-6 0.0011347],[5.35E-5 5.62E-4],8.480104E-4,7.8158634E-4,6.983615E-4,6.806163E-4
Elsinore - Temecula,9.812E-4,[1.06E-5 0.090633],[5.225E-4 0.0018758],0.00134684,0.0011304135,0.0010475423,0.0010278131
Elsinore - Whittier,3.128E-4,[7.9E-6 0.0011538],[5.45E-5 5.725E-4],8.978934E-4,7.068811E-4,5.487126E-4,5.2224897E-4
"Frazier Mountian, SSAF",0.0067307,[0.0037115 0.0122057],[0.0049697 0.0090886],0.0068838494,0.006246566,0.0064847856,0.006329852
Garlock Central (all events),6.969E-4,[3.037E-4 0.0015988],[4.591E-4 0.0010631],0.0010475423,0.0010317409,0.0010475423,0.0010370668
Garlock - Western (all events),8.129E-4,[3.459E-4 0.00191],[5.294E-4 0.0012535],0.0014964889,0.0013642127,0.0010974252,0.0010609439
Green Valley - Mason Road,0.0034094,[0.0018448 0.0063008],[0.0025038 0.004657],0.0016960208,8.1826135E-4,2.4941482E-4,1.9991481E-4
Hayward fault - North,0.0031413,[0.0020308 0.0048591],[0.0025239 0.0039174],0.0025939143,0.0021836294,0.0021449674,0.0021018481
Hayward fault - South,0.0059677,[0.0046073 0.0077298],[0.0052416 0.0068047],0.0065346686,0.003969649,0.0023943824,0.0022871548
N. San Andreas - Alder Creek,0.0011499,[2.91E-5 0.0042417],[2.006E-4 0.0021088],0.0033920417,0.0033417493,0.0033920417,0.0033572663
N. San Andreas - Santa Cruz Seg.,0.0091041,[0.0054923 0.0150912],[0.0070415 0.0117617],0.014466059,0.0099842,0.010475422,0.0078396825
N. San Andreas -  Fort Ross,0.003265,[0.0023217 0.0045915],[0.0027356 0.0038814],0.0033920417,0.0033582598,0.0033920417,0.0033581213
N. San Andreas - North Coast,0.0037898,[0.0024481 0.0058668],[0.0030343 0.0047303],0.0033920417,0.003347001,0.0033920417,0.0033580859
N. San Andreas -Offshore Noyo,0.0053293,[0.004035 0.0070387],[0.0046304 0.0061415],0.004389701,0.0041061235,0.0,0.0
Puente Hills,2.852E-4,[1.909E-4 4.262E-4],[2.319E-4 3.518E-4],7.9812744E-4,5.716407E-4,0.0,0.0
San Gregorio - North,9.813E-4,[2.48E-5 0.0036199],[1.717E-4 0.0018047],0.0019953186,0.0018741952,0.0017957868,0.0017713878
Rodgers Creek,0.003074,[0.001274 0.0074173],[0.0019892 0.004789],0.00857987,0.0042768028,0.0046391157,0.0033657604
San Jacinto - Hog Lake,0.0032074,[0.0018202 0.0056519],[0.0024066 0.0042752],0.0017957868,0.0017727586,0.0017957868,0.0017778289
San Jacinto - Superstition,0.0019675,[5.929E-4 0.0065288],[0.0010666 0.0036454],0.0016461378,0.0013482176,8.480104E-4,7.6422165E-4
S. SAF- Carrizo Bidart,0.0087179,[0.0048746 0.0155916],[0.0064913 0.0117016],0.007432562,0.006692497,0.0060358387,0.005788872
S. San Andreas - Burro Flats                         ,0.0048677,[0.002824 0.0083903],[0.0036799 0.0064073],0.007831626,0.004173661,0.003990637,0.003102261
S. San Andreas - Coachella,0.0056037,[0.0031142 0.0100834],[0.0041571 0.0075507],0.007881508,0.005826084,0.003940754,0.003798013
S. San Andreas - Indio  ,0.0036053,[0.0022287 0.0058323],[0.002805 0.0046111],0.007881508,0.005826084,0.0051379455,0.0047962153
S. San Andreas - Pallett Creek,0.006698,[0.0044376 0.0101097],[0.005447 0.0082553],0.004240052,0.004189305,0.004240052,0.0041976515
S. San Andreas - Pitman Canyon      ,0.0057643,[0.003515 0.0094529],[0.0044747 0.0074149],0.0077817426,0.0053755846,0.005237711,0.0049516326
S. San Andreas - Plunge Creek   ,0.0048695,[0.0028965 0.0081864],[0.0036725 0.0062762],0.007382679,0.004445079,0.0016461378,0.001488383
S. SAF M. Creek - 1000 Palms,0.0038266,[0.0024425 0.0059951],[0.0030666 0.0047993],0.0054372433,0.00398794,0.002793446,0.0025759796
S. San Andreas - Wrightwood        ,0.0094304,[0.0067778 0.0131212],[0.0079741 0.0111519],0.004240052,0.0041757617,0.004240052,0.004197646
